pc91_state_id,pc91_district_id,state_clean,Turnout_1996,EVM_Exposure_1996,Turnout_1998,EVM_Exposure_1998,Turnout_1999,EVM_Exposure_1999,EVM_Exposure,Lit_Pct,SC_Pct,ST_Pct,Urban_Pct,Agency_IHS,Agency_Centered,Delta_PreTrend,Delta_DiD
5,23,bihar,52.139304612370864,0.0,50.15309958467667,0.0,55.57519779327937,0.0,0.0,22.3852444401866,12.479635528518243,4.372007866367554,6.874822035409299,1.0480793080007123,-0.4496472087339314,-1.9862050276941972,3.435893180908508
5,24,bihar,60.91558623151426,0.0,60.09355352422424,0.0,55.7760655624625,0.0,0.0,22.383394142589488,8.767818207715655,5.57648270497102,7.72299466412473,0.6853150624648723,-0.8124114542697713,-0.8220327072900204,-5.1395206690517625
5,25,bihar,56.95435135111189,0.0,61.91275447567326,0.0,54.98116024025252,0.0,0.0,25.503759520353476,14.487650763198332,0.003545283911400316,4.835969842802111,0.5798338953946607,-0.917892621339983,4.9584031245613716,-1.9731911108593678
5,26,bihar,59.164152356857066,0.0,53.45996551627829,0.0,52.07142898202197,0.0,0.0,33.111211110228766,16.46982199830263,2.3091299521213373,13.537625648401141,1.140562745176825,-0.35716377155781864,-5.704186840578778,-7.092723374835096
5,27,bihar,50.8561575693785,0.0,63.72948583921001,0.0,47.40045091885817,0.0,0.0,30.823916906663634,10.412365951167084,3.457798681080953,9.923805711277323,0.1931683909009904,-1.3045581258336532,12.873328269831504,-3.4557066505203338
5,31,bihar,46.6502419148188,0.0,54.219020468482306,0.0,51.83359340979282,0.0,0.0,29.713335898224546,12.399034200573778,12.762119914737013,11.132842431731206,0.6022649010385747,-0.895461615696069,7.568778553663506,5.183351494974019
5,32,bihar,47.325613822597276,0.0,52.75136310044844,0.0,46.12650157479908,0.0,0.0,45.141590435537196,15.538999293739634,8.422855916528924,42.746362048730845,0.915873769629072,-0.5818527471055717,5.4257492778511605,-1.1991122477981975
5,33,bihar,42.03348272855811,0.0,55.08295527016392,0.0,40.95495137552125,0.0,0.0,28.184301813541346,13.314071571076802,12.218667433542427,12.610762621996155,0.9767571928631933,-0.5209693238714503,13.049472541605809,-1.0785313530368654
5,34,bihar,41.848670334463876,0.0,48.534867660167755,0.0,41.92545786988476,0.0,0.0,29.77840328829095,18.890405775328254,8.812453754891783,14.771672251247036,1.0529196013998794,-0.44480691533476424,6.68619732570388,0.07678753542088401
5,35,bihar,40.707094899050084,0.0,43.54575525853768,0.0,39.19311259142228,0.0,0.0,23.945951172307666,25.07189362232482,18.083698903920585,4.385867931140413,0.4475333596890282,-1.0501931570456153,2.838660359487598,-1.5139823076278063
5,36,bihar,41.3115658312758,0.0,44.5917341664152,0.0,26.825028968713788,0.0,0.0,32.16182161821618,3.779691643070277,56.41117949641035,9.212976745152067,1.204744789956931,-0.2929817267777126,3.2801683351394004,-14.486536862562012
5,37,bihar,45.424016606607964,0.0,47.41510196436142,0.0,35.090003421886315,0.0,0.0,31.9449451288415,5.311982224933621,70.79765957004305,3.7736486720694367,1.4752865304782292,-0.022439986256414413,1.9910853577534553,-10.334013184721648
5,38,bihar,50.33696835657396,0.0,54.467769565601095,0.0,44.2703098862061,0.0,0.0,41.903563066383384,5.566229819769038,43.55921822833109,27.655904479035687,1.2317669949469772,-0.26595952178766646,4.130801209027133,-6.066658470367862
5,39,bihar,48.89067976889637,0.0,52.24699836054123,0.0,45.00910697408102,0.0,0.0,49.733120573707076,4.785479775436926,28.924150449324525,45.224067130869486,0.5481769147591514,-0.9495496019754922,3.3563185916448575,-3.881572794815348
5,41,bihar,47.08680728775701,0.0,51.450275977149296,0.0,53.96563088202259,0.0,0.0,20.484066521141845,13.659891365182503,1.291791332793096,5.121807750872094,0.9463193611733933,-0.5514071555612503,4.363468689392285,6.878823594265576
5,42,bihar,49.60876801508222,0.0,47.52925889729985,0.0,56.1963441040081,0.0,0.0,17.499519869282505,6.6209263830051,3.5392492889492706,8.1511461660165,1.991999504979951,0.4942729882453074,-2.079509117782372,6.5875760889258785
6,1,goa,53.31769263294663,0.8378417668075365,57.87241448175104,0.8378105979622527,42.46990939711438,0.841323748220039,0.841323748220039,68.82539816246593,2.490959741517801,0.0225630411369366,29.473649376357542,2.1859378523731223,0.6882113356384787,4.554721848804412,-10.847783235832253
