ac08_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-33-013,9.82531405536134,44487.258309553385,188894.30663532586,154139.19564098815,65693.5191787082,65619.48939059247,74.02978811574151,149445.60635365,269.5400524214111,29753.316058517674,443.73108069374916,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,28160416.604027264,1690206938.6425457,0.0,0.0,0.0,24625.50821050063,3301.515917161739,8811.72706977665,3894.5376060888952,2411.815515770741,1.312168202051503,1.562291522442557,2.87445972449406,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5498.68421659689,0.05595600008748413,492.1330207694229,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.6786800026245239,10.519728016447017,0.33573600052490477,0.22382400034993652,0.0,0.11191200017496826,713.94260511621,21.71092803394384,16.618932025982787,8.561268013385073,7.2742800113729364,32.678304051090734,0.5595600008748413,1.3989000021871032,1.3989000021871032,0.8952960013997461,0.16786800026245238,0.11191200017496826,0.05595600008748413,5.875380009185833,0.8393400013122619,30.21624004724143,0.27978000043742063,6.7147200104980955,13.597308021258643,8.729136013647524,0.0,23.05387203604346,0.0,22.10262003455623,28351814.1023265,37498829.52462736,,0.0,0.0,0.0559560000874841,0.0689052627459196,1.0
2008-33-016,10.1893777714339,46135.67346318587,195893.52954373573,159850.61494436124,68127.7036311669,68050.93076943443,76.77286173248504,154983.11105764858,279.5274943048983,30855.784920959242,460.17293540333065,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,29203862.732796997,1752835269.4568732,0.0,0.0,0.0,25537.973092414322,3423.849121647833,9138.233691749672,4038.8444267429777,2501.1820758832732,1.3607888190678568,1.6201801206129876,2.9809689396808445,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5702.430519068663,0.058029373947456574,510.3683438678806,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.7408812184236973,10.909522302121836,0.34817624368473943,0.2321174957898263,0.0,0.11605874789491315,740.3967821955985,22.51539709161315,17.2347240623946,8.878494213960856,7.543818613169354,33.88915438531464,0.5802937394745658,1.4507343486864144,1.4507343486864144,0.9284699831593052,0.17408812184236971,0.11605874789491315,0.058029373947456574,6.093084264482941,0.8704406092118486,31.33586193162655,0.2901468697372829,6.963524873694789,14.101137869231948,9.052582335803226,0.0,23.908102066352107,0.0,22.921602709245345,29402352.20638427,38888297.9068271,,0.0,0.0,0.0580293739474565,0.0689052627459196,1.0
2008-33-018,9.941696404747626,45014.216695885596,191131.78861992634,155964.9980143405,66471.66897202695,66396.76228973593,74.90668229102516,151215.81244323603,272.73279561290116,30105.748642902447,448.9871432863413,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,28493981.05047719,1710227698.626384,0.0,0.0,0.0,24917.20112578261,3340.6228787113128,8916.103326123566,3940.669000344181,2440.3838398395815,1.3277110353171129,1.5807971047357692,2.908508140052882,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5563.816973072155,0.056618807476209496,497.96241175326253,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.6985642242862848,10.644335805527385,0.33971284485725695,0.22647522990483798,0.0,0.11323761495241899,722.3993645889569,21.968097300769283,16.815785820434222,8.662677543860053,7.360444971907234,33.06538356610635,0.566188074762095,1.4154701869052373,1.4154701869052373,0.9059009196193519,0.16985642242862847,0.11323761495241899,0.056618807476209496,5.944974785001997,0.8492821121431424,30.574156037153127,0.2830940373810475,6.794256897145139,13.758370216718907,8.83253396628868,0.0,23.326948680198313,0.0,22.364428953102752,28687645.681449566,37943008.90197058,,0.0,0.0,0.0566188074762094,0.0689052627459196,1.0
2008-33-020,12.035931900512129,54496.53908641245,231394.02956963563,188819.29386494524,80474.0406957751,80383.3547916554,90.68590411969672,183069.68416157397,330.1844294365677,36447.57652294329,543.5670594627323,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,34496287.30708886,2070490113.257414,0.0,0.0,0.0,30166.052521787577,4044.3308502421355,10794.295870864216,4770.777722396743,2954.454905039431,1.6073956550316615,1.9137947415131764,3.5211903965448377,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6735.844615294298,0.06854565693098769,602.8590527080368,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0563697079296306,12.886583503025685,0.4112739415859261,0.27418262772395074,0.0,0.13709131386197537,874.5740367824719,26.595714889223224,20.35806010850334,10.487485510441116,8.9109354010284,40.03066364769681,0.6854565693098769,1.7136414232746922,1.7136414232746922,1.096730510895803,0.20563697079296306,0.13709131386197537,0.06854565693098769,7.1972939777537075,1.0281848539648153,37.01465474273335,0.34272828465493843,8.225478831718522,16.656594634230007,10.693122481234079,0.0,28.240810655566925,0.0,27.075534487740136,34730747.72662131,45935769.173816,,0.0,0.0,0.0685456569309876,0.0689052627459196,1.0
2008-33-021,11.829645297900727,53562.51038010703,227428.11412419754,185583.07659811058,79094.77761994823,79005.64600237818,89.13161757003623,179932.01077666337,324.5253226265038,35822.89313353186,534.2507387228928,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,33905047.51193986,2035003507.4229133,0.0,0.0,0.0,29649.02961567992,3975.0141344423864,10609.289953483769,4689.010266722994,2903.8178235099786,1.5798461315323884,1.8809937736624427,3.460839905194831,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6620.397426585276,0.06737083716556026,592.5265128711026,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0211251149668077,12.66571738712533,0.4042250229933616,0.26948334866224105,0.0,0.13474167433112053,859.5845113953834,26.13988482023738,20.009138638171397,10.30773808633072,8.758208831522834,39.34456890468719,0.6737083716556026,1.6842709291390066,1.6842709291390066,1.0779333946489642,0.2021125114966808,0.13474167433112053,0.06737083716556026,7.073937902383828,1.0105625574834038,36.380252069402545,0.3368541858278013,8.08450045986723,16.371113431231144,10.5098505978274,0.0,27.75678491221083,0.0,26.611480680396305,34135489.46046466,45148465.47024446,,0.0,0.0,0.0673708371655602,0.0689052627459196,1.0
2008-33-024,10.543658740527828,47739.79409459106,202704.67650901488,165408.56284295794,70496.47917428795,70417.03694800104,79.4422262869088,160371.8176117063,289.24656388816305,31928.629370263912,476.17298144760906,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,30219270.446825188,1813780715.9655082,0.0,0.0,0.0,26425.91915338385,3542.8951136660567,9455.966762477135,4179.273582440554,2588.14726940162,1.4081029527044684,1.676513195714659,3.0846161484191272,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5900.701959759603,0.06004703423046773,528.1136660569637,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.8014110269140318,11.288842435327933,0.36028220538280636,0.2401881369218709,0.0,0.12009406846093545,766.1401097465377,23.298249281421477,17.833969166448917,9.187196237261562,7.806114449960805,35.06746799059315,0.6004703423046773,1.5011758557616932,1.5011758557616932,0.9607525476874836,0.18014110269140318,0.12009406846093545,0.06004703423046773,6.304938594199111,0.9007055134570159,32.42539848445257,0.30023517115233866,7.205644107656127,14.591429318003657,9.367337339952966,0.0,24.739378102952703,0.0,23.718578521034754,30424661.327410504,40240429.9189966,,0.0,0.0,0.0600470342304677,0.0689052627459196,1.0
2008-33-025,12.099075085556025,54782.44009351593,232607.97429347932,189809.88202304745,80896.22547422729,80805.06381161444,91.16166261285164,184030.10858391973,331.9166506470948,36638.7886440996,546.4187335751425,1413.2,37.5,19.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,34677262.529511504,2081352366.5032477,0.0,0.0,0.0,30324.310366063524,4065.548312534749,10850.925156176438,4795.8062871160055,2969.954634874627,1.615828411391815,1.9238349358660758,3.539663347257891,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6771.182359516029,0.06890526274591961,606.021785850363,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0671578823775882,12.954189396232888,0.41343157647551765,0.27562105098367845,0.0,0.13781052549183923,879.1622473751884,26.73524194541681,20.464863035538126,10.542505200125701,8.957684156969549,40.240673443617055,0.6890526274591962,1.7226315686479903,1.7226315686479903,1.1024842039347138,0.20671578823775882,0.13781052549183923,0.06890526274591961,7.235052588321559,1.0335789411887941,37.20884188279659,0.3445263137295981,8.268631529510353,16.743978847258465,10.74922098836346,0.0,28.38896825131888,0.0,27.217578784638246,34912952.98073392,46176758.47128391,,0.0,0.0,0.0689052627459196,0.0689052627459196,1.0
2008-33-082,23.74842711073906,11030.72307761301,41612.19690265487,27955.56157318823,18286.804771585743,17555.091829107867,731.7129424778761,29577.195661922986,1448.8088226500836,8901.790944152117,107.47839930638602,540.2,39.0,17.8,280.0,55.0,0.0,0.0,3.0,0.0,0.0,0.0,1289740.7916766324,0.0,0.0,0.0,0.0,4490.877436618034,337.05226022482657,1668.9245844295622,1121.214661564219,916.5757892848601,44.72821065534561,18.563669128198995,63.2918797835446,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2124.632997488639,1307.7971627601053,29.234124611337002,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.8598271944510882,0.0,0.0,0.0,0.0,0.0,87.702373834011,12.037580722315235,3.439308777804353,1.7196543889021765,1.7196543889021765,10.317926333413059,2.5794815833532647,0.8598271944510882,0.8598271944510882,0.8598271944510882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018790361157618,0.8598271944510882,0.8598271944510882,0.8598271944510882,5.158963166706529,3.439308777804353,5.158963166706529,18596514.527027026,5138929.193075819,,0.0,0.0,0.8598271944510882,0.8598271944510882,1.0
2008-33-193,12.868020495893392,54120.99371493719,226218.3763189427,187821.3423582873,82137.6236552194,80487.701895531,1649.921759688395,175548.38907962263,597.2579847104381,14509.726877525247,1010.7653468896044,721.7,39.6,18.8,480.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1952521.518104275,0.0,1293930.2592830635,0.0,0.0,15550.067585418394,1003.0976607035007,7162.9881274969875,4124.393630318161,7.393840250885754,121.99562568026276,0.0,121.99562568026276,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,468.2765492227644,1280.2297471441075,213.5998294700329,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.8215378056539726,0.5476918704359818,1.3692296760899545,2.738459352179909,4.1076890282698635,1.0953837408719636,846.1839398235918,63.806102905791874,37.79073906008274,23.550750428747218,10.406145538283655,27.658439457017078,0.8215378056539726,5.203072769141827,4.929226833923836,3.2861512226158904,0.2738459352179909,0.2738459352179909,0.0,26.563055716145115,1.9169215465259362,95.02453952064283,0.8215378056539726,14.239988631335526,0.8215378056539726,6.024610574795799,0.0,33.68305003181288,1.6430756113079452,1.9169215465259362,55155884.8887195,51773750.665809706,,0.0,0.0,0.2738459352179909,0.2738459352179909,1.0
2008-33-226,10.779395553030248,22307.812549322418,88919.91780609037,71527.63989354858,34924.590268823864,33009.04934305577,1915.5409257680944,65840.2875087111,2517.363372354194,10084.433918282015,700.8235416955014,547.0,38.0,21.6,624.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13150211.251702763,3484578.018653283,0.0,0.0,0.0,13318.90390718523,764.001872127159,4577.498002821546,2534.949093195996,189.53499129497294,63.49096546884523,5.35387501183738,68.84484048068262,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1560.569893961358,9506.059099484984,33.86879569532163,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.118521917971208,5.8619069472672045,0.6513229941408005,0.0,0.0,0.0,195.39689824224016,30.612180724617623,9.118521917971208,5.210583953126404,3.2566149707040024,17.585720841801614,0.0,1.302645988281601,1.302645988281601,1.302645988281601,0.0,0.0,0.0,3.2566149707040024,0.6513229941408005,13.02645988281601,0.0,1.9539689824224016,3.2566149707040024,3.2566149707040024,24.09895078320962,38.428056654307234,35.17144168360323,3.2566149707040024,18384698.758714136,16260343.6810245,,0.0,0.0,0.6513229941408005,0.6513229941408005,1.0
2008-34-026,16.28805959321852,5327.311615035332,24757.66533222279,19204.34936457186,8676.622021010775,8470.99511002445,205.6269109863242,19946.27348934684,1090.656250839625,3100.612993363605,0.0,1204.0,32.1,24.7,162.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,0.0,0.0,0.0,2350.8157661409496,62.52169590800398,1395.3916279319703,651.6150084634193,10.188720814637685,30.899611488755742,7.1784169375856415,38.07802842634138,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.819957548563906,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.46312367339262206,0.0,0.0,0.0,0.0,0.0,138.93710201778663,14.356833875171283,7.409978774281953,3.7049893871409765,0.9262473467852441,,0.0,0.9262473467852441,0.9262473467852441,0.9262473467852441,0.0,0.0,0.0,18.06182326231226,0.46312367339262206,11.578091834815552,0.0,1.8524946935704882,1.3893710201778662,,,3.7049893871409765,5.094360407318843,7.409978774281953,2336922.055939171,2343266.85026465,,0.0,0.0,0.4631236733926221,0.463123673392622,1.0
2008-34-028,1.7382308767027594,568.520607754104,2642.0911631156127,2049.4517988124344,925.9526720223541,904.0085574572126,21.944114565141458,2128.6285365001745,116.39276982186517,330.89154732797766,0.0,1204.0,32.1,24.7,162.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,0.0,0.0,0.0,250.87460705553613,6.672196996157876,148.9135522179532,69.53911980440098,1.0873209919664688,3.297548026545581,0.7660670625218302,4.063615089067412,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815578064966818,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.049423681453021305,0.0,0.0,0.0,0.0,0.0,14.827104435906392,1.5321341250436604,0.7907789032483409,0.39538945162417044,0.09884736290604261,,0.0,0.09884736290604261,0.09884736290604261,0.09884736290604261,0.0,0.0,0.0,1.927523576667831,0.049423681453021305,1.2355920363255326,0.0,0.19769472581208522,0.1482710443590639,,,0.39538945162417044,0.5436604959832344,0.7907789032483409,249391.8966119455,250069.0010478519,,0.0,0.0,0.0494236814530213,0.463123673392622,1.0
2008-03-086,6.9,5472.5,27777.0,18213.5,9790.5,9666.5,124.0,23401.0,1210.5,8455.5,0.0,475.4,40.2,4.4,236.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,1160000.0,0.0,0.0,0.0,0.0,6122.5,207.0,1656.0,586.5,121.5,,,5.25,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,25.0,4.5,0.5,4.0,1.5,1.0,0.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.5,2.0,6.0,0.0,9.0,4281000.0,3969500.0,,0.0,0.0,0.5,0.5,1.0
2008-05-012,11.683333333333332,1748.3333333333333,5832.0,4559.0,2927.6666666666665,2884.6666666666665,43.0,3814.333333333333,440.66666666666663,560.3333333333333,17.333333333333332,1968.1,19.8,8.7,653.0,33.0,0.0,86.0,3.0,0.0,0.0,3.0,140000.0,0.0,0.0,0.0,0.0,383.3333333333333,7.333333333333333,200.0,91.66666666666666,83.33333333333333,3.9433333333333334,0.21666666666666667,4.16,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,21.333333333333332,4.333333333333333,2.6666666666666665,1.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,,0.0,0.3333333333333333,2.333333333333333,0.0,0.0,849633.3333333333,934033.3333333333,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
2008-05-014,11.683333333333332,1748.3333333333333,5832.0,4559.0,2927.6666666666665,2884.6666666666665,43.0,3814.333333333333,440.66666666666663,560.3333333333333,17.333333333333332,1968.1,19.8,8.7,653.0,33.0,0.0,86.0,3.0,0.0,0.0,3.0,140000.0,0.0,0.0,0.0,0.0,383.3333333333333,7.333333333333333,200.0,91.66666666666666,83.33333333333333,3.9433333333333334,0.21666666666666667,4.16,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,21.333333333333332,4.333333333333333,2.6666666666666665,1.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,,0.0,0.3333333333333333,2.333333333333333,0.0,0.0,849633.3333333333,934033.3333333333,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
2008-05-017,0.7,954.5,4632.0,3459.0,1729.0,1658.0,71.0,3766.5,1136.0,745.0,105.0,2136.7,27.7,14.6,585.0,40.0,40.0,40.0,0.0,0.0,0.0,3.0,78750.0,0.0,0.0,0.0,0.0,695.0,19.0,300.0,200.0,0.0,8.23,0.0,8.23,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,75.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,3.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.5,0.5,1161650.0,1217000.0,,0.0,0.0,0.5,0.5,1.0
2008-09-152,2.015,1054.0,5615.5,3729.0,1772.5,1747.5,25.0,5126.0,1466.5,1253.5,0.0,972.2,31.7,18.4,52.0,35.0,0.0,0.0,0.0,3.0,0.0,3.0,375000.0,0.0,0.0,0.0,0.0,838.0,54.0,61.5,85.0,0.0,,,15.2,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,225.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,15.0,4.0,2.5,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,3.0,2.5,594850.0,562150.0,,0.0,0.0,0.5,0.5,1.0
2008-09-155,5.18,3290.5,21334.0,9709.5,7534.5,7441.0,93.5,19294.0,1296.5,2358.0,0.0,811.5,31.1,19.0,145.0,35.0,0.0,4.0,0.0,0.0,0.0,3.0,250000.0,0.0,0.0,0.0,0.0,1103.0,55.0,173.0,225.0,36.5,,,28.55,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,850.0,3250.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,8.0,14.5,3.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,2.0,1.0,1386600.0,1195200.0,,0.0,0.0,0.5,0.5,1.0
2008-09-202,1.78,1403.5,7778.0,5885.5,2391.0,2389.5,1.5,7246.5,1516.5,1398.0,0.0,657.4,32.1,18.4,203.0,52.0,0.0,16.0,3.0,0.0,0.0,3.0,175000.0,0.0,0.0,0.0,0.0,537.5,28.0,7.5,125.0,0.0,,,20.63,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,430.0,455.5,634.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,5.0,3.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,344250.0,270550.0,,0.0,0.0,0.5,0.5,1.0
2008-09-218,2.0,1869.0,10013.5,5806.0,3320.5,3317.5,3.0,9121.5,1375.0,1911.0,0.0,447.6,33.8,18.2,129.0,41.0,0.0,0.0,3.0,0.0,0.0,3.0,175000.0,0.0,0.0,0.0,0.0,1050.0,30.5,21.5,110.5,0.0,,,9.09,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15.0,1.5,1.0,1.0,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,2.5,1.0,0.0,730700.0,638050.0,,0.0,0.0,0.5,0.5,1.0
2008-09-242,1.675,717.5,3655.5,2472.5,1248.5,1189.0,59.5,3271.0,1375.5,651.5,0.0,1029.0,45.5,3.1,170.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,150000.0,0.0,0.0,0.0,0.0,1150.0,25.0,1.5,157.0,37.5,1.75,1.35,3.1,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,30.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,3.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,714450.0,674250.0,,0.0,0.0,0.5,0.5,1.0
2008-09-244,3.333333333333333,890.6666666666666,4396.333333333333,2234.6666666666665,1547.6666666666665,1455.6666666666665,92.0,3949.333333333333,904.3333333333333,1020.3333333333333,0.0,923.9,46.5,4.0,147.0,58.0,0.0,2.0,3.0,0.0,0.0,3.0,3333333.333333333,0.0,0.0,0.0,0.0,500.0,12.0,0.0,53.0,0.0,3.333333333333333,5.0,8.333333333333332,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,18.0,4.333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,392000.0,349900.0,,0.0,0.0,0.3333333333333332,0.3333333333333333,1.0
2008-09-245,3.333333333333333,890.6666666666666,4396.333333333333,2234.6666666666665,1547.6666666666665,1455.6666666666665,92.0,3949.333333333333,904.3333333333333,1020.3333333333333,0.0,923.9,46.5,4.0,147.0,58.0,0.0,2.0,3.0,0.0,0.0,3.0,3333333.333333333,0.0,0.0,0.0,0.0,500.0,12.0,0.0,53.0,0.0,3.333333333333333,5.0,8.333333333333332,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,18.0,4.333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,392000.0,349900.0,,0.0,0.0,0.3333333333333332,0.3333333333333333,1.0
2008-09-249,5.6,510.5,2686.5,1661.5,911.0,898.5,12.5,2469.0,1374.0,399.0,0.0,923.9,46.5,4.0,199.0,26.0,0.0,23.0,3.0,0.0,3.0,0.0,167500.0,0.0,0.0,0.0,0.0,150.0,7.0,1.5,54.0,0.0,1.5,2.5,4.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.5,2.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,2.5,0.0,222950.0,165200.0,,0.0,0.0,0.5,0.5,1.0
2008-09-258,2.71,928.5,5077.5,2327.0,2079.5,2079.0,0.5,4420.5,1063.0,870.0,0.0,925.8,32.1,18.8,243.0,42.0,0.0,0.0,3.0,0.0,0.0,3.0,250000.0,0.0,0.0,0.0,0.0,500.0,11.0,45.0,30.0,5.0,8.5,10.0,18.5,47.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,125.0,150.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,1.5,0.5,0.0,2.0,17.0,3.5,2.5,1.5,1.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,2.0,0.5,472850.0,313550.0,,0.0,0.0,0.5,0.5,1.0
2008-09-266,3.25,1521.0,8565.0,3988.0,3048.0,3040.0,8.0,7530.5,1238.5,608.5,0.0,972.2,31.7,18.4,58.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,32500.0,0.0,0.0,0.0,0.0,1687.5,50.0,150.0,82.5,0.0,,,12.5,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,189.0,697.0,549.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,10.0,4.5,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,1.0,0.0,328200.0,284100.0,,0.0,0.0,0.5,0.5,1.0
