pc91_state_id,pc91_district_id,Urban_Pct
17,1,44.82543132726532
17,2,33.23250908764529
17,3,10.747326685089511
18,1,25.073726524262025
18,2,6.560554446141195
18,3,9.394292128292003
18,4,14.09601510676415
18,5,13.386667003422279
18,6,7.151812319133041
18,7,5.784273776043928
19,1,14.461129818405357
19,2,28.37088488449172
19,3,10.427494102290826
19,4,5.2885523564932235
19,5,7.830363543413007
19,6,10.555675342676729
19,7,8.295855818096086
19,8,5.029242477814552
19,9,8.168637008049304
19,10,5.614514542192614
19,11,9.422657353646716
19,12,12.746415315640089
19,13,16.97878049582594
20,1,18.603292932558865
20,2,28.706159964225254
20,3,19.748142978958427
20,4,84.15891456338646
20,5,30.594976186446825
20,6,21.839581719237852
20,7,12.976932402675413
20,8,21.47011313855459
20,9,25.235122943168648
20,10,20.31734615114729
20,11,18.738970090957284
20,12,21.17280498429697
21,1,17.99678864206863
21,2,32.86614264246908
21,3,22.92862090796398
21,4,16.524616394752094
21,5,11.504933422741642
21,6,15.73985943191506
21,7,13.605984957550513
21,8,11.882874999426647
21,9,32.544550604112054
21,10,16.49040595491705
21,11,34.01415784456026
21,12,15.696606311156907
21,13,12.802271005494651
21,14,29.244995200797963
21,15,12.70443535791049
21,16,17.515298378936944
21,17,8.143827226728687
21,18,5.826287040627082
21,19,16.085678158002167
21,20,15.959671790339508
21,21,14.346722615608412
21,22,12.937359771996848
21,23,6.051576298183407
21,24,6.399013499480789
21,25,14.13726488092147
21,26,29.631826022057805
21,27,12.904466279542431
22,1,2.179068127924117
22,2,15.491000381054851
22,3,2.2170097630731562
22,4,1.5026334287548009
23,2,38.92122921025408
23,3,27.232529923024867
23,4,8.120149148622302
23,5,10.338062454345339
23,6,13.713993817276982
23,7,25.56302231146741
23,8,21.892001036089443
23,9,43.81651164296959
23,10,46.65853754474295
23,11,18.896942293819265
23,12,23.432076799361525
23,13,20.14780235142913
23,14,12.550371171866287
23,15,23.62913772155186
23,16,39.15258591991054
23,17,32.625362850846344
23,18,18.65153316317611
23,19,35.879512610583
23,20,27.726601946093904
23,21,14.892126654873405
24,1,21.101648476922946
24,2,7.546929000616638
24,3,5.144422947883459
25,1,6.074865774751887
25,2,7.827914451724564
