pc91_state_id,pc91_district_id,pc91_pca_area,pc91_pca_res_house,pc91_pca_no_hh,pc91_pca_tot_p,pc91_pca_tot_m,pc91_pca_tot_f,pc91_pca_m_06,pc91_pca_f_06,pc91_pca_p_06,pc91_pca_m_sc,pc91_pca_f_sc,pc91_pca_p_sc,pc91_pca_m_st,pc91_pca_f_st,pc91_pca_p_st,pc91_pca_m_lit,pc91_pca_f_lit,pc91_pca_p_lit,pc91_pca_mainwork_m,pc91_pca_mainwork_f,pc91_pca_mainwork_p,pc91_pca_main_cl_m,pc91_pca_main_cl_f,pc91_pca_main_cl_p,pc91_pca_main_al_m,pc91_pca_main_al_f,pc91_pca_main_al_p,pc91_pca_main_liv_m,pc91_pca_main_liv_f,pc91_pca_main_liv_p,pc91_pca_main_min_m,pc91_pca_main_min_f,pc91_pca_main_min_p,pc91_pca_main_hh_m,pc91_pca_main_hh_f,pc91_pca_main_hh_p,pc91_pca_main_man_m,pc91_pca_main_man_f,pc91_pca_main_man_p,pc91_pca_main_con_m,pc91_pca_main_con_f,pc91_pca_main_con_p,pc91_pca_main_trade_m,pc91_pca_main_trade_f,pc91_pca_main_trade_p,pc91_pca_main_trans_m,pc91_pca_main_trans_f,pc91_pca_main_trans_p,pc91_pca_main_ot_m,pc91_pca_main_ot_f,pc91_pca_main_ot_p,pc91_pca_margwork_m,pc91_pca_margwork_f,pc91_pca_margwork_p,pc91_pca_non_work_m,pc91_pca_non_work_f,pc91_pca_non_work_p
08,02,176795.34009313583,129388.0,133270.0,821880.0,436415.0,385465.0,76311.0,67808.0,144119.0,109691.0,95464.0,205155.0,0.0,0.0,0.0,251200.0,159046.0,410246.0,218148.0,8463.0,226611.0,57773.0,243.0,58016.0,52908.0,1255.0,54163.0,1759.0,73.0,1832.0,28.0,0.0,28.0,5083.0,567.0,5650.0,29319.0,1011.0,30330.0,7413.0,81.0,7494.0,21604.0,385.0,21989.0,11469.0,121.0,11590.0,30792.0,4727.0,35519.0,387.0,2072.0,2459.0,217880.0,374930.0,592810.0
08,03,159947.38998031616,93514.0,98482.0,641943.0,341612.0,300331.0,60885.0,52775.0,113660.0,67670.0,59248.0,126918.0,0.0,0.0,0.0,194334.0,116192.0,310526.0,171448.0,8247.0,179695.0,58254.0,430.0,58684.0,46492.0,3252.0,49744.0,1240.0,44.0,1284.0,12.0,0.0,12.0,1881.0,139.0,2020.0,9744.0,622.0,10366.0,4416.0,107.0,4523.0,17009.0,144.0,17153.0,4623.0,31.0,4654.0,27777.0,3478.0,31255.0,345.0,4391.0,4736.0,169819.0,287693.0,457512.0
08,04,237932.28024291992,121668.0,129225.0,817016.0,441021.0,375995.0,83128.0,71008.0,154136.0,95178.0,79862.0,175040.0,0.0,0.0,0.0,195854.0,86579.0,282433.0,221418.0,13068.0,234486.0,106477.0,5091.0,111568.0,53673.0,4760.0,58433.0,1711.0,46.0,1757.0,12.0,0.0,12.0,3312.0,183.0,3495.0,10032.0,559.0,10591.0,4672.0,46.0,4718.0,17499.0,173.0,17672.0,5405.0,17.0,5422.0,18625.0,2193.0,20818.0,1013.0,18436.0,19449.0,218590.0,344491.0,563081.0
08,05,195081.91985702515,134077.0,142056.0,885797.0,475056.0,410741.0,89496.0,78321.0,167817.0,95610.0,81754.0,177364.0,0.0,0.0,0.0,258400.0,144733.0,403133.0,235874.0,17703.0,253577.0,70260.0,2803.0,73063.0,65348.0,7365.0,72713.0,2097.0,74.0,2171.0,9.0,0.0,9.0,4575.0,545.0,5120.0,16321.0,750.0,17071.0,5962.0,142.0,6104.0,23699.0,417.0,24116.0,6515.0,100.0,6615.0,41088.0,5507.0,46595.0,568.0,4652.0,5220.0,238614.0,388386.0,627000.0
08,06,175435.37965393066,132134.0,137828.0,833501.0,449504.0,383997.0,88098.0,77651.0,165749.0,80614.0,68490.0,149104.0,0.0,0.0,0.0,242288.0,126127.0,368415.0,222117.0,18390.0,240507.0,74694.0,4487.0,79181.0,44853.0,6352.0,51205.0,923.0,34.0,957.0,1.0,0.0,1.0,6008.0,462.0,6470.0,33154.0,2684.0,35838.0,4619.0,29.0,4648.0,23296.0,332.0,23628.0,6291.0,34.0,6325.0,28278.0,3976.0,32254.0,671.0,10972.0,11643.0,226716.0,354635.0,581351.0
08,07,134936.14010620117,120010.0,120267.0,754866.0,410133.0,344733.0,76107.0,66929.0,143036.0,72945.0,61737.0,134682.0,0.0,0.0,0.0,257854.0,134084.0,391938.0,195663.0,24860.0,220523.0,60451.0,9297.0,69748.0,32258.0,7379.0,39637.0,1093.0,94.0,1187.0,9.0,0.0,9.0,3035.0,183.0,3218.0,25149.0,1686.0,26835.0,4653.0,219.0,4872.0,17450.0,517.0,17967.0,10866.0,154.0,11020.0,40699.0,5331.0,46030.0,740.0,10139.0,10879.0,213730.0,309734.0,523464.0
08,08,444163.6000442505,276479.0,280005.0,1808606.0,977075.0,831531.0,174822.0,153104.0,327926.0,180474.0,152398.0,332872.0,0.0,0.0,0.0,611227.0,310306.0,921533.0,454074.0,76001.0,530075.0,182654.0,42864.0,225518.0,68062.0,16488.0,84550.0,4191.0,310.0,4501.0,26.0,4.0,30.0,4705.0,466.0,5171.0,31906.0,2670.0,34576.0,12092.0,603.0,12695.0,39928.0,676.0,40604.0,20151.0,187.0,20338.0,90359.0,11733.0,102092.0,3169.0,34997.0,38166.0,519832.0,720533.0,1240365.0
08,09,211120.70991134644,248375.0,254726.0,1477240.0,808223.0,669017.0,159106.0,140602.0,299708.0,129529.0,107674.0,237203.0,0.0,0.0,0.0,481290.0,222579.0,703869.0,386592.0,37494.0,424086.0,97755.0,13871.0,111626.0,41291.0,8025.0,49316.0,2440.0,102.0,2542.0,2477.0,417.0,2894.0,3578.0,234.0,3812.0,107872.0,3178.0,111050.0,15706.0,616.0,16322.0,41613.0,1156.0,42769.0,14118.0,135.0,14253.0,59742.0,9760.0,69502.0,1932.0,22140.0,24072.0,419699.0,609383.0,1029082.0
08,10,274665.5404205322,164360.0,170390.0,1146090.0,612620.0,533470.0,133460.0,119418.0,252878.0,83645.0,72075.0,155720.0,0.0,0.0,0.0,325225.0,144670.0,469895.0,283211.0,34877.0,318088.0,110844.0,16861.0,127705.0,35261.0,8395.0,43656.0,2836.0,197.0,3033.0,993.0,44.0,1037.0,3975.0,489.0,4464.0,25060.0,1154.0,26214.0,9033.0,332.0,9365.0,26720.0,731.0,27451.0,13589.0,143.0,13732.0,54900.0,6531.0,61431.0,1765.0,47590.0,49355.0,327644.0,451003.0,778647.0
08,11,154827.26983261108,95322.0,98295.0,623301.0,323460.0,299841.0,61553.0,55010.0,116563.0,63178.0,57139.0,120317.0,0.0,0.0,0.0,215179.0,113051.0,328230.0,136430.0,13459.0,149889.0,56277.0,7062.0,63339.0,15447.0,3139.0,18586.0,1285.0,100.0,1385.0,476.0,15.0,491.0,2849.0,387.0,3236.0,13780.0,342.0,14122.0,4728.0,114.0,4842.0,12209.0,139.0,12348.0,6098.0,47.0,6145.0,23281.0,2114.0,25395.0,1765.0,21537.0,23302.0,185265.0,264845.0,450110.0
08,12,193970.99003982544,92817.0,98791.0,681869.0,357004.0,324865.0,70771.0,63111.0,133882.0,54627.0,50783.0,105410.0,0.0,0.0,0.0,220897.0,96196.0,317093.0,157834.0,14770.0,172604.0,75534.0,9221.0,84755.0,15143.0,2731.0,17874.0,1325.0,61.0,1386.0,447.0,54.0,501.0,2462.0,224.0,2686.0,6276.0,197.0,6473.0,4787.0,38.0,4825.0,12990.0,139.0,13129.0,4206.0,7.0,4213.0,34664.0,2098.0,36762.0,1978.0,36875.0,38853.0,197192.0,273220.0,470412.0
08,13,461065.50049972534,163538.0,173272.0,1139718.0,606378.0,533340.0,116856.0,103503.0,220359.0,115800.0,100362.0,216162.0,0.0,0.0,0.0,347215.0,150888.0,498103.0,271764.0,45718.0,317482.0,140816.0,33128.0,173944.0,33953.0,7078.0,41031.0,3257.0,113.0,3370.0,639.0,28.0,667.0,4636.0,304.0,4940.0,13689.0,553.0,14242.0,5869.0,173.0,6042.0,19966.0,272.0,20238.0,7543.0,37.0,7580.0,41396.0,4032.0,45428.0,3271.0,49269.0,52540.0,331343.0,438353.0,769696.0
08,14,269745.46986961365,141052.0,149306.0,963104.0,524014.0,439090.0,99483.0,85376.0,184859.0,102791.0,85618.0,188409.0,0.0,0.0,0.0,259255.0,106554.0,365809.0,254779.0,26558.0,281337.0,125342.0,15353.0,140695.0,49678.0,7008.0,56686.0,3114.0,93.0,3207.0,19.0,0.0,19.0,4432.0,275.0,4707.0,11258.0,537.0,11795.0,5594.0,71.0,5665.0,19884.0,213.0,20097.0,7989.0,95.0,8084.0,27469.0,2913.0,30382.0,1384.0,29522.0,30906.0,267851.0,383010.0,650861.0
08,15,656769.7494812012,277832.0,292606.0,1844634.0,991016.0,853618.0,186981.0,162206.0,349187.0,230018.0,198054.0,428072.0,0.0,0.0,0.0,493797.0,222089.0,715886.0,497267.0,73009.0,570276.0,222154.0,41603.0,263757.0,110226.0,20009.0,130235.0,8642.0,378.0,9020.0,21.0,0.0,21.0,6333.0,561.0,6894.0,28635.0,1805.0,30440.0,10550.0,371.0,10921.0,46758.0,489.0,47247.0,14053.0,87.0,14140.0,49895.0,7706.0,57601.0,1614.0,35156.0,36770.0,492135.0,745453.0,1237588.0
08,16,427243.15983581543,135214.0,143592.0,903536.0,479407.0,424129.0,88038.0,77724.0,165762.0,127976.0,112817.0,240793.0,0.0,0.0,0.0,223896.0,117852.0,341748.0,251537.0,26972.0,278509.0,107605.0,11162.0,118767.0,66838.0,10266.0,77104.0,3523.0,80.0,3603.0,3.0,0.0,3.0,2973.0,319.0,3292.0,14470.0,988.0,15458.0,4558.0,182.0,4740.0,25979.0,289.0,26268.0,6391.0,23.0,6414.0,19197.0,3663.0,22860.0,1405.0,31359.0,32764.0,226465.0,365798.0,592263.0
09,01,649951.7399997711,71754.0,73783.0,393286.0,201759.0,191527.0,37453.0,36145.0,73598.0,39747.0,37920.0,77667.0,56241.0,55268.0,111509.0,98517.0,44397.0,142914.0,103597.0,24421.0,128018.0,65490.0,20014.0,85504.0,1085.0,288.0,1373.0,3815.0,339.0,4154.0,271.0,17.0,288.0,1383.0,198.0,1581.0,1978.0,174.0,2152.0,9858.0,373.0,10231.0,4456.0,174.0,4630.0,1515.0,40.0,1555.0,13746.0,2804.0,16550.0,5321.0,57735.0,63056.0,92841.0,109371.0,202212.0
09,02,583681.3199996948,216139.0,218384.0,1174072.0,580021.0,594051.0,92547.0,86913.0,179460.0,123668.0,124830.0,248498.0,1317.0,303.0,1620.0,390570.0,311344.0,701914.0,259555.0,63865.0,323420.0,119832.0,49988.0,169820.0,17019.0,2218.0,19237.0,6799.0,454.0,7253.0,1967.0,11.0,1978.0,6328.0,1212.0,7540.0,11608.0,1018.0,12626.0,15470.0,631.0,16101.0,18389.0,551.0,18940.0,8091.0,156.0,8247.0,54052.0,7626.0,61678.0,7715.0,72413.0,80128.0,312751.0,457773.0,770524.0
09,03,108554.94999980927,68926.0,69116.0,368785.0,175177.0,193608.0,29368.0,27551.0,56919.0,42885.0,44482.0,87367.0,189.0,34.0,223.0,124107.0,109441.0,233548.0,73418.0,36704.0,110122.0,33871.0,33818.0,67689.0,1768.0,267.0,2035.0,1124.0,28.0,1152.0,73.0,0.0,73.0,1799.0,215.0,2014.0,3130.0,86.0,3216.0,4816.0,126.0,4942.0,5735.0,144.0,5879.0,2648.0,32.0,2680.0,18454.0,1988.0,20442.0,3905.0,40332.0,44237.0,97854.0,116572.0,214426.0
09,04,151421.22999954224,69659.0,70717.0,378269.0,187582.0,190687.0,30251.0,27917.0,58168.0,43784.0,41194.0,84978.0,48.0,7.0,55.0,127678.0,99299.0,226977.0,89828.0,14030.0,103858.0,45035.0,10440.0,55475.0,7661.0,610.0,8271.0,1730.0,91.0,1821.0,45.0,2.0,47.0,2063.0,253.0,2316.0,7311.0,565.0,7876.0,4035.0,64.0,4099.0,5777.0,78.0,5855.0,2511.0,41.0,2552.0,13660.0,1886.0,15546.0,1443.0,21241.0,22684.0,96311.0,155416.0,251727.0
09,05,113657.13000106812,52344.0,52555.0,295387.0,147555.0,147832.0,24577.0,22688.0,47265.0,38551.0,37730.0,76281.0,4109.0,3874.0,7983.0,95892.0,70770.0,166662.0,67956.0,23716.0,91672.0,40261.0,21801.0,62062.0,1113.0,122.0,1235.0,1440.0,49.0,1489.0,98.0,14.0,112.0,1233.0,144.0,1377.0,3094.0,116.0,3210.0,4076.0,58.0,4134.0,3371.0,103.0,3474.0,1851.0,26.0,1877.0,11419.0,1283.0,12702.0,3445.0,36637.0,40082.0,76154.0,87479.0,163633.0
09,06,393275.890001297,142028.0,143600.0,776372.0,385746.0,390626.0,65091.0,62995.0,128086.0,112941.0,112057.0,224998.0,4792.0,4625.0,9417.0,245787.0,160945.0,406732.0,182592.0,108259.0,290851.0,114451.0,99990.0,214441.0,2920.0,1208.0,4128.0,4457.0,306.0,4763.0,279.0,8.0,287.0,2879.0,599.0,3478.0,4782.0,384.0,5166.0,11727.0,305.0,12032.0,9106.0,345.0,9451.0,4334.0,80.0,4414.0,27657.0,5034.0,32691.0,6833.0,57271.0,64104.0,196321.0,225096.0,421417.0
09,07,49411.930000305176,57234.0,57407.0,302432.0,157529.0,144903.0,27743.0,26798.0,54541.0,45162.0,42327.0,87489.0,5582.0,5332.0,10914.0,90382.0,45503.0,135885.0,83801.0,44537.0,128338.0,59403.0,40886.0,100289.0,2211.0,690.0,2901.0,2024.0,186.0,2210.0,24.0,2.0,26.0,1060.0,331.0,1391.0,1746.0,298.0,2044.0,2690.0,226.0,2916.0,3773.0,275.0,4048.0,1267.0,24.0,1291.0,9603.0,1619.0,11222.0,1342.0,15277.0,16619.0,72386.0,85089.0,157475.0
09,09,416592.61000442505,122617.0,123521.0,617404.0,325897.0,291507.0,48477.0,46459.0,94936.0,86786.0,80696.0,167482.0,2410.0,1959.0,4369.0,210740.0,126801.0,337541.0,176405.0,89581.0,265986.0,83486.0,76305.0,159791.0,7037.0,2029.0,9066.0,11828.0,1546.0,13374.0,74.0,8.0,82.0,1137.0,132.0,1269.0,4456.0,226.0,4682.0,12995.0,919.0,13914.0,12550.0,696.0,13246.0,5597.0,257.0,5854.0,37245.0,7463.0,44708.0,3431.0,30776.0,34207.0,146061.0,171150.0,317211.0
09,10,179769.88999938965,70573.0,71250.0,382268.0,200238.0,182030.0,31606.0,30053.0,61659.0,61595.0,57932.0,119527.0,1342.0,1107.0,2449.0,125914.0,77035.0,202949.0,105311.0,28417.0,133728.0,50625.0,22871.0,73496.0,2302.0,427.0,2729.0,2973.0,227.0,3200.0,249.0,3.0,252.0,1563.0,189.0,1752.0,15823.0,1258.0,17081.0,6552.0,352.0,6904.0,6568.0,320.0,6888.0,3433.0,72.0,3505.0,15223.0,2698.0,17921.0,3102.0,35399.0,38501.0,91825.0,118214.0,210039.0
09,11,223437.82999801636,65351.0,65694.0,379695.0,200193.0,179502.0,35439.0,34487.0,69926.0,59825.0,54780.0,114605.0,3278.0,2835.0,6113.0,104131.0,55757.0,159888.0,108604.0,43692.0,152296.0,69727.0,39779.0,109506.0,4260.0,831.0,5091.0,2814.0,62.0,2876.0,1447.0,9.0,1456.0,1541.0,120.0,1661.0,6957.0,415.0,7372.0,4897.0,62.0,4959.0,4523.0,187.0,4710.0,1852.0,27.0,1879.0,10586.0,2200.0,12786.0,2774.0,21826.0,24600.0,88815.0,113984.0,202799.0
11,01,175052.01025009155,959654.0,965100.0,4839162.0,2542950.0,2296212.0,355711.0,337912.0,693623.0,367478.0,344297.0,711775.0,27938.0,25693.0,53631.0,1814197.0,1347504.0,3161701.0,1349655.0,286332.0,1635987.0,78471.0,18298.0,96769.0,46068.0,29246.0,75314.0,12717.0,3177.0,15894.0,9635.0,3464.0,13099.0,11965.0,9641.0,21606.0,424566.0,67583.0,492149.0,118108.0,14962.0,133070.0,286706.0,34380.0,321086.0,116109.0,8131.0,124240.0,245310.0,97450.0,342760.0,5386.0,16925.0,22311.0,1187909.0,1992955.0,3180864.0
11,02,582249.8012742996,309082.0,312092.0,1673194.0,860231.0,812963.0,133378.0,127599.0,260977.0,167087.0,159512.0,326599.0,25475.0,23830.0,49305.0,447103.0,261474.0,708577.0,477616.0,145427.0,623043.0,248725.0,60616.0,309341.0,77417.0,55345.0,132762.0,15715.0,3555.0,19270.0,3134.0,792.0,3926.0,12728.0,5206.0,17934.0,40529.0,9538.0,50067.0,6732.0,718.0,7450.0,31038.0,3103.0,34141.0,9271.0,144.0,9415.0,32327.0,6410.0,38737.0,4599.0,91914.0,96513.0,378016.0,575622.0,953638.0
11,03,1313865.429758072,575846.0,623808.0,3583606.0,1834005.0,1749601.0,316944.0,302531.0,619475.0,206526.0,200429.0,406955.0,42143.0,40933.0,83076.0,1011113.0,559931.0,1571044.0,987792.0,353010.0,1340802.0,428351.0,117922.0,546273.0,209048.0,186828.0,395876.0,19262.0,2265.0,21527.0,1608.0,329.0,1937.0,30732.0,10230.0,40962.0,78355.0,9649.0,88004.0,27746.0,1402.0,29148.0,77848.0,7648.0,85496.0,27324.0,434.0,27758.0,87518.0,16303.0,103821.0,10114.0,166810.0,176924.0,836099.0,1229781.0,2065880.0
11,04,945536.7396354675,323713.0,326719.0,1890092.0,961989.0,928103.0,187804.0,179800.0,367604.0,184440.0,180714.0,365154.0,83967.0,82726.0,166693.0,454541.0,239249.0,693790.0,511550.0,298439.0,809989.0,192932.0,72836.0,265768.0,149319.0,186783.0,336102.0,9040.0,1009.0,10049.0,12136.0,4407.0,16543.0,7141.0,4284.0,11425.0,27061.0,6386.0,33447.0,12520.0,1190.0,13710.0,44183.0,8111.0,52294.0,17766.0,1432.0,19198.0,39452.0,12001.0,51453.0,5583.0,37461.0,43044.0,444856.0,592203.0,1037059.0
11,05,537543.0807857513,201229.0,205133.0,1255798.0,643191.0,612607.0,130458.0,125531.0,255989.0,133099.0,126934.0,260033.0,53465.0,50750.0,104215.0,302345.0,148715.0,451060.0,312809.0,153801.0,466610.0,106530.0,31261.0,137791.0,103054.0,109685.0,212739.0,4802.0,308.0,5110.0,1831.0,372.0,2203.0,4644.0,1872.0,6516.0,12562.0,1473.0,14035.0,6351.0,485.0,6836.0,27514.0,1206.0,28720.0,12333.0,259.0,12592.0,33188.0,6880.0,40068.0,1217.0,32816.0,34033.0,329165.0,425990.0,755155.0
11,06,1685530.6600112915,483988.0,490499.0,2927990.0,1491019.0,1436971.0,284405.0,271791.0,556196.0,257768.0,252094.0,509862.0,20162.0,19373.0,39535.0,840868.0,466806.0,1307674.0,752675.0,357613.0,1110288.0,281376.0,68618.0,349994.0,230616.0,248424.0,479040.0,16835.0,2053.0,18888.0,2946.0,521.0,3467.0,26385.0,9036.0,35421.0,42920.0,8609.0,51529.0,17086.0,808.0,17894.0,57117.0,6724.0,63841.0,18349.0,214.0,18563.0,59045.0,12606.0,71651.0,6045.0,102822.0,108867.0,732299.0,976536.0,1708835.0
11,07,708703.9089546204,196911.0,199901.0,1017283.0,514526.0,502757.0,74432.0,72760.0,147192.0,99513.0,96339.0,195852.0,13446.0,13088.0,26534.0,310520.0,220644.0,531164.0,291962.0,120314.0,412276.0,121740.0,26371.0,148111.0,53535.0,48397.0,101932.0,40558.0,31433.0,71991.0,2940.0,468.0,3408.0,2933.0,1345.0,4278.0,10310.0,1695.0,12005.0,5952.0,945.0,6897.0,22549.0,2068.0,24617.0,5892.0,168.0,6060.0,25553.0,7424.0,32977.0,4081.0,41101.0,45182.0,218483.0,341342.0,559825.0
11,08,1061531.8122644424,383133.0,388099.0,2180443.0,1121647.0,1058796.0,185013.0,177524.0,362537.0,222775.0,209893.0,432668.0,163218.0,155163.0,318381.0,626425.0,382157.0,1008582.0,596865.0,246996.0,843861.0,249012.0,63856.0,312868.0,131066.0,140527.0,271593.0,17775.0,2546.0,20321.0,2894.0,673.0,3567.0,11906.0,6955.0,18861.0,42175.0,8472.0,50647.0,17069.0,1517.0,18586.0,59984.0,7958.0,67942.0,15658.0,253.0,15911.0,49326.0,14239.0,63565.0,8087.0,86530.0,94617.0,516695.0,725270.0,1241965.0
11,09,788017.6992645264,457631.0,463861.0,2694264.0,1306256.0,1388008.0,193036.0,186417.0,379453.0,88292.0,87256.0,175548.0,53174.0,52985.0,106159.0,939525.0,816594.0,1756119.0,665709.0,446740.0,1112449.0,138741.0,80583.0,219324.0,99380.0,79499.0,178879.0,62568.0,12348.0,74916.0,3975.0,653.0,4628.0,8216.0,3936.0,12152.0,92947.0,220032.0,312979.0,32982.0,2008.0,34990.0,102419.0,13670.0,116089.0,41846.0,1386.0,43232.0,82635.0,32625.0,115260.0,9643.0,40822.0,50465.0,630904.0,900446.0,1531350.0
11,10,1303937.6096485704,556391.0,594875.0,3503150.0,1802418.0,1700732.0,311296.0,296234.0,607530.0,210272.0,200227.0,410499.0,54397.0,50702.0,105099.0,1064196.0,634835.0,1699031.0,951924.0,398018.0,1349942.0,324901.0,80127.0,405028.0,268318.0,259301.0,527619.0,17016.0,1429.0,18445.0,2192.0,451.0,2643.0,21655.0,9666.0,31321.0,76062.0,12887.0,88949.0,25381.0,1226.0,26607.0,102851.0,9674.0,112525.0,37771.0,1099.0,38870.0,75777.0,22158.0,97935.0,10819.0,115302.0,126121.0,839675.0,1187412.0,2027087.0
11,11,1597726.1307411194,438250.0,440719.0,2582169.0,1316088.0,1266081.0,269659.0,258689.0,528348.0,312677.0,297964.0,610641.0,54774.0,52161.0,106935.0,544949.0,246679.0,791628.0,670426.0,369496.0,1039922.0,250962.0,65530.0,316492.0,198298.0,262757.0,461055.0,21400.0,2775.0,24175.0,10161.0,4245.0,14406.0,11728.0,5178.0,16906.0,28627.0,4700.0,33327.0,15610.0,2086.0,17696.0,52708.0,5850.0,58558.0,18714.0,438.0,19152.0,62218.0,15937.0,78155.0,3677.0,68592.0,72269.0,641985.0,827993.0,1469978.0
11,12,674073.4603099823,291478.0,295423.0,1569684.0,785144.0,784540.0,121120.0,117177.0,238297.0,137293.0,136086.0,273379.0,8328.0,8253.0,16581.0,457334.0,299614.0,756948.0,434318.0,155211.0,589529.0,258572.0,77674.0,336246.0,43988.0,41157.0,85145.0,25886.0,17863.0,43749.0,2316.0,593.0,2909.0,3277.0,2103.0,5380.0,15263.0,2208.0,17471.0,8200.0,1128.0,9328.0,30762.0,3150.0,33912.0,11942.0,256.0,12198.0,34112.0,9079.0,43191.0,6375.0,98733.0,105108.0,344451.0,530596.0,875047.0
11,13,407257.94023513794,107372.0,109119.0,488455.0,246869.0,241586.0,36313.0,34760.0,71073.0,29723.0,29286.0,59009.0,20552.0,19760.0,40312.0,158656.0,126624.0,285280.0,143463.0,76785.0,220248.0,31089.0,12765.0,43854.0,18717.0,14471.0,33188.0,47857.0,37756.0,85613.0,538.0,367.0,905.0,905.0,355.0,1260.0,6171.0,1274.0,7445.0,3973.0,720.0,4693.0,13376.0,1232.0,14608.0,4393.0,143.0,4536.0,16444.0,7702.0,24146.0,1475.0,8413.0,9888.0,101931.0,156388.0,258319.0
11,14,813640.5304539204,397462.0,399709.0,2216889.0,1128316.0,1088573.0,180627.0,175464.0,356091.0,288366.0,282034.0,570400.0,77796.0,75223.0,153019.0,594076.0,344701.0,938777.0,613841.0,267673.0,881514.0,291623.0,120165.0,411788.0,119395.0,109943.0,229338.0,23158.0,6716.0,29874.0,13530.0,951.0,14481.0,7465.0,3725.0,11190.0,41124.0,7253.0,48377.0,11693.0,795.0,12488.0,47642.0,5273.0,52915.0,15567.0,250.0,15817.0,42644.0,12602.0,55246.0,7279.0,73791.0,81070.0,507196.0,747109.0,1254305.0
11,15,491086.3505420685,294103.0,307947.0,1644374.0,837597.0,806777.0,123204.0,118152.0,241356.0,115296.0,111330.0,226626.0,6129.0,5807.0,11936.0,422781.0,252721.0,675502.0,475785.0,159808.0,635593.0,271868.0,66393.0,338261.0,87949.0,70707.0,158656.0,13734.0,3107.0,16841.0,2448.0,988.0,3436.0,4072.0,3062.0,7134.0,19208.0,2166.0,21374.0,8297.0,1774.0,10071.0,29307.0,3906.0,33213.0,7307.0,216.0,7523.0,31595.0,7313.0,38908.0,5644.0,90526.0,96170.0,356168.0,556443.0,912611.0
11,16,1183729.34882164,579861.0,593807.0,3165018.0,1620624.0,1544394.0,247858.0,239338.0,487196.0,306558.0,291363.0,597921.0,51867.0,50235.0,102102.0,771916.0,495232.0,1267148.0,916609.0,266616.0,1183225.0,389391.0,57918.0,447309.0,196090.0,137500.0,333590.0,29949.0,7386.0,37335.0,4817.0,1111.0,5928.0,10799.0,8570.0,19369.0,71483.0,16935.0,88418.0,27957.0,2321.0,30278.0,84345.0,9908.0,94253.0,28128.0,946.0,29074.0,73650.0,24021.0,97671.0,6418.0,82636.0,89054.0,697597.0,1195142.0,1892739.0
11,17,1374794.680106163,400214.0,404204.0,2309887.0,1166959.0,1142928.0,240742.0,232267.0,473009.0,199845.0,198078.0,397923.0,90874.0,89398.0,180272.0,458721.0,201732.0,660453.0,623136.0,347859.0,970995.0,257660.0,60635.0,318295.0,199706.0,257066.0,456772.0,9671.0,1819.0,11490.0,6532.0,779.0,7311.0,11925.0,5032.0,16957.0,14862.0,2430.0,17292.0,7439.0,744.0,8183.0,41316.0,5821.0,47137.0,10406.0,433.0,10839.0,63619.0,13100.0,76719.0,2610.0,52679.0,55289.0,541213.0,742390.0,1283603.0
11,18,1019453.5593948364,345709.0,350082.0,1909663.0,974157.0,935506.0,150434.0,144609.0,295043.0,173538.0,164383.0,337921.0,37960.0,36146.0,74106.0,586854.0,406688.0,993542.0,533187.0,187797.0,720984.0,224123.0,46214.0,270337.0,138725.0,115509.0,254234.0,12595.0,1427.0,14022.0,1914.0,743.0,2657.0,8466.0,2942.0,11408.0,35001.0,2790.0,37791.0,11789.0,1353.0,13142.0,46767.0,4500.0,51267.0,13315.0,334.0,13649.0,40492.0,11985.0,52477.0,4467.0,55401.0,59868.0,436503.0,692308.0,1128811.0
11,19,1050861.5998125076,443941.0,448312.0,2305819.0,1177233.0,1128586.0,177259.0,171970.0,349229.0,208911.0,199613.0,408524.0,85858.0,81774.0,167632.0,664855.0,401079.0,1065934.0,650667.0,265529.0,916196.0,374391.0,126048.0,500439.0,95557.0,98285.0,193842.0,17415.0,2871.0,20286.0,3066.0,669.0,3735.0,13546.0,10250.0,23796.0,30897.0,7939.0,38836.0,12000.0,1091.0,13091.0,42671.0,6287.0,48958.0,13591.0,257.0,13848.0,47533.0,11832.0,59365.0,19354.0,164040.0,183394.0,507212.0,699017.0,1206229.0
11,20,996035.361840725,217086.0,224470.0,1220260.0,620697.0,599563.0,96139.0,91254.0,187393.0,46612.0,45378.0,91990.0,5221.0,4947.0,10168.0,400692.0,288586.0,689278.0,325350.0,103313.0,428663.0,107575.0,33770.0,141345.0,46055.0,36228.0,82283.0,49182.0,7755.0,56937.0,4101.0,1079.0,5180.0,6884.0,1391.0,8275.0,22585.0,2248.0,24833.0,12452.0,1362.0,13814.0,31572.0,6634.0,38206.0,11878.0,611.0,12489.0,33066.0,12235.0,45301.0,5769.0,38725.0,44494.0,289578.0,457525.0,747103.0
12,01,185757.66932678223,180494.0,181667.0,1071508.0,528803.0,542705.0,84158.0,80932.0,165090.0,41180.0,40790.0,81970.0,14841.0,14442.0,29283.0,395620.0,352283.0,747903.0,230422.0,96078.0,326500.0,35454.0,6108.0,41562.0,56213.0,24399.0,80612.0,31506.0,3724.0,35230.0,4551.0,638.0,5189.0,1134.0,753.0,1887.0,20167.0,46772.0,66939.0,9558.0,390.0,9948.0,34116.0,3596.0,37712.0,12162.0,339.0,12501.0,25561.0,9359.0,34920.0,13162.0,17634.0,30796.0,285219.0,428993.0,714212.0
