pc91_state_id,pc91_district_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni
02,01,118.19999999999999,60589,247581,153468,98089,93101,4988,192149,21766,26096,2842,578.1709643634019,48.3,15.0,725.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4500000.0,3600000.0,17765000.0,10000.0,0.0,35546.0,695.0,7191.0,4489.0,493.0,183.04,72.53,255.57000000000002,0.0,3.0,3,0,0.0,0,0,0.0,11182.0,3400.0,912.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,48.0,3.0,0.0,17.0,3.0,576.0,102.0,32.0,17.0,11.0,59.0,1.0,10.0,7.0,9.0,0.0,0.0,0.0,26.0,1.0,50.0,2.0,36.0,7.0,22.0,5.0,43.0,13.0,46.0,42468400.0,28596500.0,
02,02,117.84,76500,311787,191773,115248,111674,3574,248252,18185,40682,4426,777.9351268647201,45.0,15.0,739.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,225000.0,2340000.0,56317000.0,23000.0,0.0,36655.0,722.0,8206.0,5506.0,1425.0,190.7,69.62,260.32,0.0,3.0,3,0,0.0,0,0,0.0,5406.0,11980.0,2450.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,44.0,2.0,0.0,30.0,15.0,478.0,114.0,45.0,33.0,6.0,81.0,3.0,6.0,5.0,4.0,0.0,0.0,0.0,35.0,1.0,50.0,4.0,34.0,11.0,12.0,7.0,47.0,7.0,97.0,55952400.0,58909900.0,
02,03,424.92,280863,1125204,791875,387094,381046,6048,921489,53143,118041,8004,1585.60941288329,44.4,8.5,573.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1559000.0,104693000.0,9665000.0,340000.0,0.0,136112.0,956.0,14385.0,23731.0,4802.0,771.45,186.14,957.5899999999999,0.0,3.0,3,0,0.0,0,0,0.0,54122.0,3336.0,2570.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,21.0,46.0,7.0,0.0,9.0,4.0,3081.0,242.0,59.0,51.0,20.0,117.0,8.0,12.0,9.0,12.0,1.0,1.0,1.0,57.0,2.0,10.0,6.0,79.0,33.0,20.0,11.0,137.0,14.0,51.0,354883500.0,366192500.0,
02,04,273.51,207725,923535,605114,332920,328487,4433,747884,37327,132083,7946,921.3957654446707,44.8,15.6,430.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5950000.0,8850000.0,41100000.0,250000.0,0.0,98613.0,2798.0,19012.0,21029.0,1771.0,948.5,218.0,1166.5,0.0,3.0,3,0,0.0,0,0,0.0,63500.0,13162.0,10394.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,65.0,2.0,1.0,245.0,40.0,4707.0,259.0,60.0,76.0,17.0,201.0,11.0,18.0,8.0,6.0,2.0,1.0,0.0,17.0,1.0,50.0,2.0,92.0,26.0,23.0,31.0,120.0,70.0,158.0,204540500.0,197311300.0,
02,05,138.85000000000002,157890,628475,424896,243123,238680,4443,485430,19744,73823,7174,752.4915937117574,45.0,14.0,329.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,9645000.0,691083000.0,286404000.0,182000.0,0.0,52944.0,1191.0,13508.0,14194.0,655.0,575.1800000000001,62.57,637.75,0.0,3.0,3,0,0.0,0,0,0.0,22350.0,12028.0,845.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,37.0,183.0,2.0,0.0,144.0,6.0,3109.0,282.0,63.0,70.0,26.0,145.0,4.0,19.0,17.0,16.0,0.0,2.0,0.0,1489.0,1.0,50.0,2.0,76.0,33.0,23.0,33.0,83.0,11.0,72.0,151397100.0,145723800.0,
02,06,308.84,268584,1135987,775286,426508,421873,4635,898446,36113,115922,21000,1366.9254315304947,45.0,16.2,195.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,8514500.0,50590000.0,3954000.0,137500.0,0.0,96903.0,4901.0,26782.0,35828.0,1227.0,1061.42,370.42,1431.8400000000001,0.0,3.0,3,0,3.0,0,0,0.0,29379.0,18713.0,2551.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,91.0,93.0,7.0,3.0,362.0,29.0,5460.0,327.0,97.0,106.0,33.0,209.0,6.0,24.0,22.0,24.0,2.0,2.0,0.0,57.0,1.0,50.0,6.0,108.0,33.0,34.0,64.0,163.0,152.0,129.0,287653800.0,287823900.0,
02,07,220.33999999999997,250964,1019102,624253,405566,400474,5092,781134,28392,105441,37392,591.7786088289132,48.9,16.7,161.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,156000.0,48402000.0,1932332000.0,9072000.0,0.0,91437.0,5152.0,21724.0,33230.0,8994.0,1133.4099999999999,482.36,1615.77,0.0,3.0,3,0,0.0,0,0,0.0,54165.0,5176.0,19530.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,20.0,99.0,6.0,2.0,201.0,37.0,5574.0,396.0,65.0,84.0,27.0,276.0,6.0,25.0,20.0,23.0,1.0,1.0,1.0,91.0,1.0,50.0,1.0,96.0,26.0,29.0,47.0,113.0,11.0,228.0,162970900.0,183997200.0,
02,08,285.44000000000005,97614,391746,241603,156462,152564,3898,297440,22166,46846,17530,752.4915937117574,45.0,15.0,181.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,940000.0,125000.0,1580000.0,0.0,0.0,48288.0,961.0,9452.0,9900.0,465.0,350.18,189.85000000000002,540.03,0.0,0.0,3,0,0.0,0,0,0.0,14014.0,1599.0,439.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,23.0,31.0,3.0,1.0,114.0,7.0,2365.0,164.0,24.0,44.0,15.0,78.0,5.0,10.0,7.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,39.0,10.0,11.0,22.0,53.0,8.0,37.0,53666200.0,45727100.0,
02,09,228.19,120898,487647,333450,187993,184232,3761,381069,18392,67971,36603,1187.4903728275765,41.6,11.8,410.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,400000.0,40512000.0,11761000.0,1546000.0,0.0,62236.0,1383.0,12540.0,17257.0,2553.0,261.68,104.41000000000001,366.09000000000003,0.0,3.0,3,0,0.0,0,0,0.0,25498.0,12844.0,433.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,60.0,22.0,1.0,2.0,4.0,14.0,2295.0,246.0,28.0,49.0,12.0,99.0,6.0,13.0,11.0,11.0,0.0,0.0,0.0,40.0,1.0,30.0,4.0,43.0,16.0,14.0,30.0,64.0,9.0,18.0,113304900.0,119147900.0,
02,10,205.01000000000002,131550,559518,399518,201153,198133,3020,444679,28629,58680,11019,1002.6460320601623,44.4,9.2,518.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,190000.0,13105000.0,15208000.0,0.0,0.0,78675.0,2367.0,16053.0,19509.0,4292.0,376.75,162.27,539.02,0.0,3.0,3,0,0.0,0,0,0.0,27548.0,12907.0,7475.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,21.0,92.0,1.0,2.0,74.0,10.0,2216.0,160.0,34.0,47.0,18.0,99.0,4.0,13.0,10.0,12.0,1.0,1.0,0.0,1250.0,1.0,50.0,3.0,72.0,31.0,19.0,20.0,87.0,37.0,60.0,102351500.0,93247700.0,
02,11,234.91000000000003,108884,463742,301335,174086,168902,5184,370887,30639,46027,6653,591.7786088289132,43.0,22.0,350.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,6357000.0,225000.0,10366000.0,50000.0,0.0,84950.0,1580.0,11820.0,10403.0,877.0,351.43,112.72999999999999,464.15999999999997,0.0,0.0,3,0,3.0,0,3,0.0,20554.0,10362.0,806.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,24.0,23.0,0.0,1.0,62.0,46.0,1598.0,211.0,48.0,61.0,14.0,91.0,6.0,13.0,12.0,11.0,0.0,1.0,1.0,85.0,0.0,0.0,1.0,46.0,11.0,16.0,14.0,53.0,9.0,36.0,61410700.0,48811100.0,
02,12,372.36999999999995,142743,632953,385687,235576,230879,4697,512477,274270,65792,12076,1070.4934298563123,42.0,12.0,304.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,9793000.0,10190000.0,4497000.0,180000.0,0.0,74243.0,1838.0,13138.0,14116.0,2592.0,563.11,141.23000000000002,704.34,0.0,3.0,3,0,0.0,0,0,0.0,21590.0,7933.0,1106.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,38.0,0.0,9.0,26.0,13.0,1304.0,281.0,80.0,63.0,21.0,120.0,9.0,17.0,11.0,17.0,0.0,1.0,0.0,114.0,1.0,50.0,3.0,63.0,13.0,16.0,17.0,71.0,20.0,99.0,111680900.0,102420900.0,
02,13,189.17999999999998,138214,638648,375091,245499,242534,2965,522601,25234,102372,11002,591.7786088289132,42.0,17.7,176.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,610000.0,320000.0,52820000.0,0.0,0.0,74428.0,1668.0,14093.0,15777.0,1114.0,311.72,119.18,430.9,0.0,3.0,3,0,0.0,0,0,0.0,27223.0,6842.0,5811.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,28.0,39.0,5.0,1.0,18.0,3.0,1972.0,257.0,51.0,52.0,18.0,104.0,5.0,13.0,11.0,12.0,1.0,1.0,0.0,36.0,1.0,50.0,2.0,55.0,13.0,14.0,16.0,77.0,83.0,183.0,70748400.0,78024900.0,
02,14,156.86,58474,284437,180132,107134,104919,2215,235058,23257,29900,3734,1087.32469365526,44.5,10.5,51.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1454000.0,29339000.0,4546000.0,0.0,0.0,38032.0,1220.0,7724.0,8960.0,1654.0,125.69999999999999,134.69,260.39,0.0,3.0,3,0,0.0,0,0,0.0,22566.0,12115.0,906.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,63.0,1.0,5.0,35.0,30.0,730.0,120.0,46.0,58.0,18.0,66.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,41.0,1.0,50.0,2.0,36.0,31.0,11.0,9.0,46.0,14.0,48.0,32505400.0,33642800.0,
02,15,551.61,734299,3494649,2451740,1171365,1159450,11915,2998450,36812,390036,48652,962.9203956741354,43.7,9.1,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,7831000.0,0.0,374421319000.0,0.0,0.0,627930.0,65692.0,99840.0,96732.0,654.0,2050.26,855.36,2905.62,0.0,3.0,3,0,0.0,0,3,0.0,80874.0,41156.0,17460.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,124.0,321.0,8.0,5.0,183.0,41.0,13386.0,1000.0,500.0,811.0,142.0,811.0,12.0,57.0,50.0,53.0,7.0,8.0,2.0,356.0,2.0,100.0,9.0,141.0,162.0,207.0,10.0,464.0,17.0,1832.0,113443200.0,988238000.0,
02,16,44.08,33205,155773,118298,62263,59768,2495,119038,5720,30884,2171,1105.1113790186125,40.7,15.9,12.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12025500.0,0.0,0.0,37921.0,8319.0,238.0,2542.0,4060.0,125.89999999999999,8.6,134.5,0.0,3.0,3,0,0.0,0,0,0.0,201.0,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,21.0,0.0,230.0,29.0,15.0,12.0,2.0,13.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,13.0,163819600.0,228777600.0,
02,17,138.67,55543,270560,174656,97291,95847,1444,231196,23990,33473,2944,1142.9037676997723,39.0,12.5,30.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,14724000.0,95000.0,0.0,32658.0,1199.0,6095.0,8344.0,8779.0,210.8,58.0,268.8,0.0,3.0,3,0,0.0,0,0,0.0,18306.0,5213.0,11307.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,11.0,125.0,1.0,0.0,36.0,9.0,2047.0,118.0,67.0,34.0,14.0,44.0,2.0,7.0,6.0,6.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,26.0,6.0,12.0,2.0,42.0,13.0,30.0,25287600.0,24903000.0,
02,18,95.59,70080,340725,201211,137158,133769,3389,275786,12162,33495,4277,1009.9396336386345,44.0,7.0,103.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,14402000.0,13039000.0,0.0,0.0,39888.0,6600.0,3671.0,8766.0,1112.0,407.15,89.24000000000001,496.39,0.0,3.0,3,0,0.0,0,0,0.0,30079.0,30931.0,15232.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,56.0,0.0,0.0,8.0,3.0,680.0,93.0,75.0,36.0,15.0,52.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,21.0,1.0,50.0,0.0,34.0,10.0,8.0,2.0,38.0,7.0,147.0,40348500.0,39848200.0,
02,19,201.98,90597,392809,222719,134544,131128,3416,347032,28426,74113,10889,752.4915937117574,47.0,10.5,220.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8897000.0,2735000.0,0.0,0.0,0.0,38324.0,1243.0,8309.0,10172.0,453.0,153.55,119.46000000000001,273.01,0.0,0.0,3,0,0.0,0,0,0.0,17430.0,5616.0,4508.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,5.0,891.0,119.0,46.0,51.0,12.0,27.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,21.0,15.0,12.0,1.0,43.0,13.0,77.0,31501600.0,29376900.0,
02,20,208.48999999999998,128397,515895,321915,202770,198964,3806,421549,18066,73928,6132,1142.9037676997723,42.0,20.0,160.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1480000.0,125000.0,27785000.0,0.0,0.0,57868.0,2051.0,9657.0,7524.0,1278.0,306.99,315.03999999999996,622.03,0.0,0.0,3,0,0.0,0,0,0.0,16228.0,21823.0,4755.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,32.0,71.0,2.0,5.0,30.0,24.0,2078.0,259.0,97.0,48.0,20.0,71.0,2.0,9.0,7.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,41.0,17.0,12.0,8.0,57.0,9.0,117.0,39438100.0,37323600.0,
02,21,101.06,105835,461604,318320,160512,156827,3685,386110,11523,71436,15654,752.4915937117574,48.0,15.2,92.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,428000.0,19950000.0,0.0,1010000.0,0.0,60801.0,6606.0,17923.0,12444.0,1034.0,142.0,233.0,404.6,0.0,3.0,3,0,0.0,0,0,0.0,17448.0,60405.0,1122.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,11.0,1316.0,110.0,95.0,61.0,17.0,36.0,3.0,10.0,4.0,5.0,2.0,1.0,0.0,3.0,1.0,30.0,1.0,22.0,7.0,13.0,1.0,59.0,121.0,80.0,52908400.0,54238900.0,
02,22,210.35000000000002,88067,378970,256848,128250,126237,2013,319913,24313,59213,31869,1232.6764257278526,180.2,1.0,191.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2186000.0,0.0,20317000.0,0.0,0.0,42662.0,1409.0,8906.0,11010.0,83.0,303.32,321.33,624.6500000000001,0.0,3.0,3,0,3.0,0,3,0.0,12212.0,1127.0,4246.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,37.0,155.0,1.0,0.0,9.0,4.0,1892.0,79.0,40.0,45.0,19.0,51.0,3.0,9.0,8.0,8.0,0.0,0.0,0.0,54.0,1.0,50.0,1.0,38.0,9.0,12.0,17.0,42.0,9.0,132.0,39789300.0,36828300.0,
02,23,153.92000000000002,63058,285209,200118,102302,99489,2813,236151,18304,37171,9238,591.7786088289132,44.0,9.1,55.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2443000.0,0.0,21749000.0,610280.0,0.0,42736.0,2683.0,8589.0,11021.0,834.0,150.56,106.09,256.65,0.0,3.0,3,0,0.0,0,0,0.0,10194.0,8636.0,5475.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,13.0,44.0,1.0,2.0,61.0,10.0,1172.0,122.0,71.0,47.0,19.0,54.0,3.0,9.0,9.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29.0,11.0,8.0,5.0,44.0,7.0,136.0,32245300.0,25378400.0,
03,02,10.18,1359,4665,3254,2136,2134,2,3519,1649,46,1944,752.4915937117574,23.0,,362.0,0.0,0.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,952.0,10.0,72.0,480.0,0.0,,,17.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,38.0,563.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,,,
03,04,,9234,31704,22046,14153,14058,95,25623,5498,369,14589,1009.9396336386345,27.5,13.5,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,37770000.0,0.0,0.0,0.0,116978.0,429.0,19309.0,2816.0,1161.0,,,145.0,0.0,3.0,3,0,0.0,0,0,0.0,0.0,0.0,7006.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,343.0,15.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,2.0,4.0,4.0,3.0,1.0,11.0,0.0,8.0,,,
03,06,,2811,10820,8191,4906,4905,1,8333,1699,107,5532,1070.4934298563123,,,,0.0,0.0,147.0,3.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,1553.0,0.0,439.0,1200.0,167.0,,,29.4,0.0,0.0,3,0,0.0,0,0,0.0,650.0,,200.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,80.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,0.0,2.0,11.0,1.0,1.0,2.0,1.0,1.0,,,
03,07,,3175,12106,8021,5109,5032,77,9530,1894,150,3805,795.7969373865701,35.7,22.8,256.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2038.0,17.0,198.0,994.0,0.0,42.0,0.0,42.0,0.0,0.0,3,0,0.0,0,3,0.0,3115.0,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,230.0,9.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,
03,08,,1513,5775,4331,2438,2438,0,4538,1861,186,1282,962.9203956741354,,,,,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,3.0,0,0,0.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,1.0,1.0,0.0,2.0,,,,,
03,09,,5018,19033,13525,8651,8648,3,14595,3576,226,2868,938.7802819646568,28.9,,260.0,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485200.0,2144.0,15.0,275.0,1145.0,303.0,,,,0.0,0.0,3,0,0.0,0,0,0.0,2422.0,250.0,1030.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,84.0,7.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,,,
03,11,,1623,6068,5184,2869,2868,1,4228,1474,110,2109,1070.4934298563123,,,610.0,0.0,0.0,74.0,3.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,946.0,0.0,146.0,575.0,125.0,,,17.5,0.0,0.0,3,0,0.0,0,0,0.0,736.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,70.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,,,
04,01,27.24,27435,136008,94329,43941,42360,1581,118040,19094,27393,632,921.3957654446707,37.3,5.5,221.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,273000.0,0.0,0.0,0.0,0.0,8722.0,226.0,2645.0,2136.0,35.0,,,154.34,0.0,0.0,3,0,0.0,3,0,0.0,3608.0,7004.0,6432.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,5.0,2.0,5.0,0.0,0.0,1.0,351.0,94.0,32.0,16.0,8.0,13.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,5.0,4.0,0.0,18.0,4.0,2.0,4098500.0,4223800.0,
04,02,17.200000000000003,8566,43633,33660,15444,15134,310,35280,7056,7345,7455,777.9351268647201,37.3,5.5,212.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4669.0,59.0,977.0,707.0,11.0,,,71.53999999999999,0.0,0.0,3,0,0.0,0,0,0.0,1415.0,300.0,2365.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,32.0,29.0,13.0,12.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,86.0,0.0,5.0,2.0,1.0,0.0,11.0,28.0,161.0,2135900.0,1943800.0,
04,03,16.64,14506,63851,51822,22232,21384,848,51622,12761,10724,1356,1070.4934298563123,37.3,5.5,163.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,7168940.0,0.0,0.0,0.0,0.0,10214.0,151.0,1834.0,1386.0,41.0,,,112.38999999999999,0.0,0.0,3,0,0.0,0,0,0.0,3079.0,340.0,3449.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,140.0,42.0,20.0,20.0,7.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,6.0,0.0,17.0,1.0,0.0,2157200.0,2309600.0,
04,04,17.96,9605,42711,29354,14296,14007,289,37800,5289,7208,1698,962.9203956741354,37.3,5.5,150.0,0.0,0.0,36.0,3.0,3.0,0.0,3.0,273000.0,0.0,0.0,0.0,0.0,3736.0,53.0,606.0,370.0,3.0,,,60.0,0.0,0.0,3,0,0.0,3,0,0.0,2098.0,307.0,2095.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,77.0,24.0,10.0,9.0,4.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,0.0,0.0,547300.0,704200.0,
04,05,22.830000000000002,16072,82796,61953,25473,24860,613,71845,20825,13616,759,752.4915937117574,36.5,8.1,70.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1135000.0,0.0,0.0,0.0,0.0,6868.0,135.0,2457.0,983.0,24.0,,,204.45,0.0,0.0,3,0,0.0,0,0,0.0,3684.0,544.0,6459.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,142.0,56.0,18.0,27.0,7.0,12.0,0.0,8.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,10.0,0.0,5.0,10.0,13.0,0.0,20.0,4.0,10.0,5449800.0,3960900.0,
04,06,13.9,4138,19862,16012,6808,6743,65,16667,4585,3435,195,591.7786088289132,36.5,8.1,71.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1433800.0,0.0,0.0,0.0,0.0,3261.0,116.0,857.0,645.0,21.0,,,62.21,0.0,0.0,3,0,0.0,0,0,0.0,1173.0,645.0,462.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,130.0,13.0,6.0,7.0,1.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,7.0,0.0,2.0,2363400.0,2298000.0,
04,07,259.07,136752,569541,458899,217894,215349,2545,437321,17215,52531,25338,752.4915937117574,36.5,8.1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,227298.0,20280000.0,950000.0,0.0,0.0,44692.0,751.0,9487.0,5606.0,270.0,,,543.8199999999999,0.0,0.0,3,0,0.0,0,0,3.0,132584.0,12020.0,3360.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,7.0,8.0,4.0,0.0,11.0,3.0,2116.0,137.0,62.0,66.0,26.0,43.0,2.0,19.0,11.0,6.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,19.0,9.0,12.0,2.0,88.0,0.0,0.0,89384100.0,97136300.0,
04,08,14.86,11462,54190,41193,19106,18476,630,44878,9726,7855,2204,752.4915937117574,36.5,8.1,68.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,2204000.0,0.0,0.0,0.0,0.0,4034.0,138.0,1014.0,925.0,471.0,,,123.76,0.0,0.0,3,0,0.0,0,0,0.0,2098.0,483.0,3472.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,4.0,168.0,37.0,10.0,16.0,3.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,4.0,0.0,16.0,1.0,6.0,2161000.0,2000500.0,
