st_name,pc_name,pc_code,pc91_state_id,pc91_district_id,state_clean,district_clean,pc_weight_relative,dist_weight_relative,pc_weight_absolute,Constituency Clean
OD,Bolangir,S1816,19,10,odisha,kalahandi,0.1931501178437201,0.1259981194523465,0.1925150731185598,bolangir
OD,Bolangir,S1816,19,1,odisha,sambalpur,0.0408685265416648,0.0184463952490477,0.0407341577797138,bolangir
OD,Cuttack,S1806,19,6,odisha,cuttack,0.94038230519276,0.2518158444569229,0.9403823051927596,cuttack
OD,Cuttack,S1806,19,13,odisha,puri,0.0472702359037888,0.0147788329300373,0.0472702359037888,cuttack
OD,Cuttack,S1806,19,7,odisha,dhenkanal,0.0123474589034512,0.0033260540217734,0.0123474589034512,cuttack
OD,Deogarh,S1818,19,1,odisha,sambalpur,0.6349568067078433,0.4402878933960422,0.6332753253026403,deogarh
OD,Deogarh,S1818,19,7,odisha,dhenkanal,0.2985853587094435,0.3285671065709914,0.2977946502341081,deogarh
OD,Deogarh,S1818,19,2,odisha,sundargarh,0.0349014547009819,0.0463302596895281,0.0348090292848366,deogarh
OD,Deogarh,S1818,19,3,odisha,kendujhar,0.0256486319781848,0.0394914073147724,0.0255807097238132,deogarh
OD,Deogarh,S1818,19,6,odisha,cuttack,0.0059077479035463,0.0064625575682831,0.0058921031098509,deogarh
OD,Dhenkanal,S1819,19,7,odisha,dhenkanal,0.8511807580458417,0.6054170997348549,0.8489951723067709,dhenkanal
OD,Dhenkanal,S1819,19,6,odisha,cuttack,0.0803287207681239,0.0567976845877917,0.0801224598712591,dhenkanal
OD,Dhenkanal,S1819,19,9,odisha,balangir,0.0478867560855606,0.043361747144164,0.0477637967608794,dhenkanal
OD,Dhenkanal,S1819,19,1,odisha,sambalpur,0.0206037651004736,0.0092345653981196,0.0205508605972302,dhenkanal
OD,Jagatsinghpur,S1807,19,6,odisha,cuttack,0.7202240159272191,0.1571648915378434,0.6431542382628939,jagatsinghpur
OD,Jagatsinghpur,S1807,19,13,odisha,puri,0.279775984072781,0.0712807295497367,0.2498376976348486,jagatsinghpur
OD,Jajpur,S1804,19,6,odisha,cuttack,0.9033092544781122,0.2667976194391059,0.9032381938993312,jajpur
OD,Jajpur,S1804,19,5,odisha,baleshwar,0.0680688967333863,0.0365868988648481,0.0680635419612805,jajpur
OD,Jajpur,S1804,19,3,odisha,kendujhar,0.0286218487885014,0.0118986888496667,0.0286195971951179,jajpur
OD,Kalahandi,S1814,19,10,odisha,kalahandi,0.9520993949509856,0.792873485663927,0.9486546874272884,kalahandi
OD,Kalahandi,S1814,19,11,odisha,koraput,0.022434508994287,0.0085983980613776,0.0223533406600428,kalahandi
OD,Kalahandi,S1814,19,9,odisha,balangir,0.0139025542347971,0.0161841960523505,0.0138522546196254,kalahandi
OD,Kalahandi,S1814,19,8,odisha,kandhamal,0.0115635418199301,0.0103872366750459,0.0115217047809414,kalahandi
OD,Kendrapara,S1805,19,6,odisha,cuttack,0.98716119243995,0.2034597108369397,0.7412635705114196,kendrapara
OD,Kendrapara,S1805,19,5,odisha,baleshwar,0.01283880756005,0.0048155559829805,0.0096407156257316,kendrapara
OD,Keonjhar,S1821,19,3,odisha,kendujhar,0.7057056434920724,0.9168194872995036,0.7051463989349166,keonjhar
OD,Keonjhar,S1821,19,4,odisha,mayurbhanj,0.2351727977453239,0.2333795963367133,0.234986432355812,keonjhar
OD,Keonjhar,S1821,19,5,odisha,baleshwar,0.0254564129466193,0.0427595293260174,0.0254362397192739,keonjhar
OD,Keonjhar,S1821,19,6,odisha,cuttack,0.0154552731984349,0.0142653028899694,0.0154430254893578,keonjhar
OD,Keonjhar,S1821,19,7,odisha,dhenkanal,0.0091178879174608,0.0084658713675612,0.0091106623422686,keonjhar
OD,Keonjhar,S1821,5,39,bihar,singhbhum,0.0090919847000884,0.0068151163153352,0.0090847796521988,keonjhar
OD,Koraput,S1812,19,11,odisha,koraput,0.925031972324445,0.4984192879221866,0.923236052979605,koraput
OD,Koraput,S1812,19,8,odisha,kandhamal,0.0283749851811736,0.0358328964036998,0.02831989607472,koraput
OD,Koraput,S1812,2,2,andhra pradesh,vizianagaram,0.0209619145500467,0.0470253353248565,0.0209212176779692,koraput
OD,Koraput,S1812,19,12,odisha,ganjam,0.0142012081779622,0.0159047620007214,0.0141736369963707,koraput
OD,Koraput,S1812,19,10,odisha,kalahandi,0.0114299197663723,0.0133814108892129,0.0114077289506681,koraput
OD,Mayurbhanj,S1801,19,4,odisha,mayurbhanj,0.8849341270096933,0.6279382032711742,0.884934127009694,mayurbhanj
OD,Mayurbhanj,S1801,26,13,west bengal,purba medinipur,0.0386140813556338,0.0204743326857584,0.0386140813556338,mayurbhanj
OD,Mayurbhanj,S1801,19,5,odisha,baleshwar,0.0385424453866037,0.0462919140533985,0.0385424453866037,mayurbhanj
OD,Mayurbhanj,S1801,5,39,bihar,singhbhum,0.0275702515320064,0.0147769726076547,0.0275702515320064,mayurbhanj
OD,Mayurbhanj,S1801,5,39,bihar,singhbhum,0.0103390947160625,0.0055414989315508,0.0103390947160625,mayurbhanj
OD,Nowrangpur,S1813,19,11,odisha,koraput,0.8681068705419177,0.4360101433292107,0.8638698570260573,nowrangpur
OD,Nowrangpur,S1813,13,45,madhya pradesh,bastar,0.0675831688522005,0.0226804908215199,0.067253312230178,nowrangpur
OD,Nowrangpur,S1813,13,44,madhya pradesh,raipur,0.0371741310806637,0.0233389089879348,0.0369926934015323,nowrangpur
OD,Nowrangpur,S1813,19,10,odisha,kalahandi,0.027135829525218,0.0296133220356873,0.0270033862968967,nowrangpur
OD,Phulbani,S1815,19,8,odisha,kandhamal,0.7229326195587069,0.9339525964428196,0.7196593530884265,phulbani
OD,Phulbani,S1815,19,9,odisha,balangir,0.1359341693452418,0.2275846839195975,0.1353186918489368,phulbani
OD,Phulbani,S1815,19,12,odisha,ganjam,0.0862978888036563,0.0988741571123954,0.0859071525465907,phulbani
OD,Phulbani,S1815,19,7,odisha,dhenkanal,0.0335910830366839,0.0441753431607998,0.0334389906247085,phulbani
OD,Phulbani,S1815,19,1,odisha,sambalpur,0.0108168633724026,0.008963843280671,0.0107678871950486,phulbani
OD,Phulbani,S1815,19,13,odisha,puri,0.0104273758833083,0.0159159151447276,0.0103801632124059,phulbani
OD,Puri,S1808,19,13,odisha,puri,0.944920476340528,0.351275673892186,0.7393619210134561,puri
OD,Puri,S1808,19,12,odisha,ganjam,0.0291725261698151,0.0081405339262815,0.0228263176952859,puri
OD,Puri,S1808,19,6,odisha,cuttack,0.0259069974896567,0.0082489017843734,0.0202711740418888,puri
OD,Sambalpur,S1817,19,1,odisha,sambalpur,0.9588035137197198,0.4916909502514507,0.95734053056576,sambalpur
OD,Sambalpur,S1817,13,44,madhya pradesh,raipur,0.0149732600192321,0.0063844165928237,0.0149504131826753,sambalpur
OD,Sambalpur,S1817,19,9,odisha,balangir,0.0138757923337047,0.014376126067964,0.013854620059989,sambalpur
OD,Sambalpur,S1817,19,7,odisha,dhenkanal,0.012347433927343,0.0100485251440191,0.0123285936878447,sambalpur
OD,Sundargarh,S1820,19,2,odisha,sundargarh,0.862627481239752,0.923786752615874,0.8591347217196625,sundargarh
OD,Sundargarh,S1820,5,39,bihar,singhbhum,0.0433434908637923,0.0310630328785116,0.0431679940315666,sundargarh
OD,Sundargarh,S1820,19,1,odisha,sambalpur,0.0297007553209062,0.0166145005107508,0.0295804976220072,sundargarh
OD,Sundargarh,S1820,5,37,bihar,gumla,0.0266807125137212,0.0291918722867638,0.0265726829010996,sundargarh
OD,Sundargarh,S1820,19,3,odisha,kendujhar,0.0255935529150693,0.0317904165360573,0.0254899251875263,sundargarh
OD,Sundargarh,S1820,13,41,madhya pradesh,raigarh,0.0120540071467588,0.0091694142223509,0.0120052007394362,sundargarh
PB,Amritsar,S1902,20,1,punjab,gurdaspur,0.6162431185975497,0.2930495034530798,0.5419436918653038,amritsar
PB,Amritsar,S1902,20,2,punjab,amritsar,0.3837568814024503,0.1621319760898246,0.3374879407323355,amritsar
PB,Bhatinda,S1911,20,11,punjab,bathinda,0.730866556905102,0.7317530480839901,0.7288669230280687,bhatinda
PB,Bhatinda,S1911,20,10,punjab,sangrur,0.1772144252828843,0.1867773337847936,0.1767295707428226,bhatinda
PB,Bhatinda,S1911,20,12,punjab,faridkot,0.0919190178120136,0.0936570130189244,0.0916675295201716,bhatinda
PB,Faridkot,S1912,20,12,punjab,faridkot,0.7258367967411917,0.7508533166774121,0.7240179391594208,faridkot
PB,Faridkot,S1912,20,3,punjab,firozpur,0.1801362686452128,0.1706743033452351,0.1796848693507043,faridkot
PB,Faridkot,S1912,20,11,punjab,bathinda,0.0525546745202577,0.0534218588612282,0.0524229789812083,faridkot
PB,Faridkot,S1912,20,7,punjab,ludhiana,0.0414722600933377,0.0298175978438858,0.0413683357193702,faridkot
PB,Ferozepur,S1913,20,3,punjab,firozpur,0.7776025568541403,0.6969700709727394,0.7206870132882303,ferozepur
PB,Ferozepur,S1913,20,12,punjab,faridkot,0.0848119821927811,0.0829970791056987,0.0786042864684603,ferozepur
PB,Ferozepur,S1913,20,5,punjab,jalandhar,0.0793518530048342,0.1118612514053365,0.0735438038839522,ferozepur
PB,Ferozepur,S1913,20,2,punjab,amritsar,0.0340065312243251,0.0455648197154432,0.0315174702093334,ferozepur
PB,Ferozepur,S1913,20,6,punjab,kapurthala,0.024227076723919,0.0770922963254245,0.0224538093541031,ferozepur
PB,Gurdaspur,S1901,20,1,punjab,gurdaspur,0.7155919625879407,0.5191310211863104,0.5917223788177145,gurdaspur
PB,Gurdaspur,S1901,9,2,himachal pradesh,kangra,0.1234295117304794,0.0545889457608435,0.1020637571631371,gurdaspur
PB,Gurdaspur,S1901,20,7,punjab,hoshiarpur,0.0980667054084833,0.0320843914322322,0.081091274414632,gurdaspur
PB,Gurdaspur,S1901,9,1,himachal pradesh,chamba,0.0629118202730964,0.0260788901003084,0.0520217301115568,gurdaspur
PB,Hoshiarpur,S1906,20,7,punjab,hoshiarpur,0.5288247248359825,0.255515008857898,0.5287637319415173,hoshiarpur
PB,Hoshiarpur,S1906,20,8,punjab,rupnagar,0.1943385640783174,0.347097226045659,0.1943161497111884,hoshiarpur
PB,Hoshiarpur,S1906,9,4,himachal pradesh,una,0.1783843915975765,0.4129159739683125,0.1783638173319267,hoshiarpur
PB,Hoshiarpur,S1906,9,5,himachal pradesh,bilaspur,0.0543217445869122,0.1847309857284653,0.0543154792965822,hoshiarpur
PB,Hoshiarpur,S1906,9,2,himachal pradesh,kangra,0.0441305749012112,0.0288242306190009,0.0441254850266814,hoshiarpur
PB,Jullundur,S1904,20,6,punjab,kapurthala,0.5038606244910909,0.7653535677298638,0.5010989538363883,jullundur
PB,Jullundur,S1904,20,5,punjab,jalandhar,0.4897213773995204,0.3295439827500702,0.4870372042547925,jullundur
PB,Jullundur,S1904,20,2,punjab,amritsar,0.0064179981093886,0.004104957162217,0.0063828209270904,jullundur
PB,Ludhiana,S1909,20,7,punjab,ludhiana,0.6195760042782124,0.2471556531573646,0.6168279332798795,ludhiana
PB,Ludhiana,S1909,20,5,punjab,jalandhar,0.3319794943713542,0.274476644929048,0.3305070305989944,ludhiana
PB,Ludhiana,S1909,20,7,punjab,hoshiarpur,0.0484445013504335,0.0193250421102053,0.048229630328524,ludhiana
PB,Patiala,S1908,20,9,punjab,patiala,0.5680811052496516,0.5751462838735072,0.5680811802207615,patiala
PB,Patiala,S1908,20,10,punjab,sangrur,0.2659188082781544,0.2190694347104317,0.2659188433721366,patiala
PB,Patiala,S1908,8,1,haryana,ambala,0.068374468590871,0.1183092155305082,0.0683744776144237,patiala
PB,Patiala,S1908,20,8,punjab,rupnagar,0.0484069929705374,0.0990460090703412,0.0484069993589316,patiala
PB,Patiala,S1908,8,4,haryana,kaithal,0.0305352925560837,0.0581124748958997,0.030535296585904,patiala
PB,Patiala,S1908,28,1,chandigarh,chandigarh,0.0186833323547015,0.4446868772769585,0.0186833348203885,patiala
PB,Phillaur,S1905,20,7,punjab,hoshiarpur,0.5101263222033087,0.2140978475982498,0.5101263222033098,phillaur
PB,Phillaur,S1905,20,5,punjab,jalandhar,0.3266225668910834,0.2841181209155451,0.3266225668910841,phillaur
PB,Phillaur,S1905,20,1,punjab,gurdaspur,0.0955476997655177,0.0889189059319276,0.0955476997655179,phillaur
PB,Phillaur,S1905,20,6,punjab,kapurthala,0.06770341114009,0.1329384660738878,0.0677034111400902,phillaur
PB,Ropar,S1907,20,9,punjab,patiala,0.3576636936978424,0.2957262078563833,0.3565693440157768,ropar
PB,Ropar,S1907,20,8,punjab,rupnagar,0.3225109732479989,0.5389151032589413,0.3215241809421107,ropar
PB,Ropar,S1907,20,7,punjab,ludhiana,0.1754204243538623,0.0792991489614662,0.1748836875002145,ropar
PB,Ropar,S1907,9,10,himachal pradesh,solan,0.0609394343835456,0.1054952089484499,0.0607529769605028,ropar
PB,Ropar,S1907,20,7,punjab,hoshiarpur,0.0352023571767631,0.0159132950215863,0.0350946479262488,ropar
PB,Ropar,S1907,28,1,chandigarh,chandigarh,0.023189982744365,0.4507620891992289,0.0231190279600507,ropar
PB,Ropar,S1907,20,10,punjab,sangrur,0.0161432106347047,0.0108609953734325,0.0160938169787735,ropar
PB,Ropar,S1907,8,1,haryana,ambala,0.0089299237609177,0.0126188374297633,0.0089026007214233,ropar
PB,Sangrur,S1910,20,10,punjab,sangrur,0.7293071583254913,0.5225152407243356,0.7293071583254912,sangrur
PB,Sangrur,S1910,20,7,punjab,ludhiana,0.2218409114876879,0.1067920150171117,0.2218409114876879,sangrur
PB,Sangrur,S1910,20,9,punjab,patiala,0.0321594616984735,0.0283160387885231,0.0321594616984735,sangrur
PB,Sangrur,S1910,20,12,punjab,faridkot,0.0166924684883472,0.0115616249724755,0.0166924684883472,sangrur
PB,Tarn Taran,S1903,20,2,punjab,amritsar,0.9102721370537334,0.7881982470325152,0.9096937838300894,tarn taran
PB,Tarn Taran,S1903,20,1,punjab,gurdaspur,0.0777575694835377,0.0757850078138755,0.0777081652019576,tarn taran
PB,Tarn Taran,S1903,20,6,punjab,kapurthala,0.0119702934627288,0.0246156698708237,0.0119626879813234,tarn taran
PY,Puducherry,U0701,23,6,tamil nadu,cuddalore,0.4547580277991353,0.0169820152217976,0.3470423329425388,puducherry
PY,Puducherry,U0701,33,1,puducherry,puducherry,0.2826938114426644,0.4052095594641117,0.2157338932668908,puducherry
PY,Puducherry,U0701,33,1,puducherry,puducherry,0.1292534972754594,0.1852702484815704,0.0986380283434389,puducherry
PY,Puducherry,U0701,33,4,puducherry,yanam,0.042056128197027,0.1359904398940642,0.032094555679781,puducherry
PY,Puducherry,U0701,23,13,tamil nadu,thanjavur,0.0420129216931159,0.0011338735533247,0.0320615832307004,puducherry
PY,Puducherry,U0701,2,4,andhra pradesh,east godavari,0.0251499220094619,0.0010324315301768,0.0191928170014444,puducherry
PY,Puducherry,U0701,12,4,kerala,kozhikode,0.0240756915831359,0.0040397641247703,0.0183730328294655,puducherry
RJ,Ajmer,S2012,21,11,rajasthan,ajmer,0.839597968836721,0.7181510286559373,0.8389420303762544,ajmer
RJ,Ajmer,S2012,21,15,rajasthan,nagaur,0.0760223130310844,0.0306452612885944,0.0759629203683796,ajmer
RJ,Ajmer,S2012,21,9,rajasthan,jaipur,0.0412960674245999,0.0216431084801694,0.0412638047466335,ajmer
RJ,Ajmer,S2012,21,12,rajasthan,tonk,0.0281958376053774,0.0267915287676111,0.028173809521703,ajmer
RJ,Ajmer,S2012,21,16,rajasthan,pali,0.0148878131022171,0.00887064544687,0.0148761819530618,ajmer
RJ,Alwar,S2008,21,5,rajasthan,alwar,0.8702963934756842,0.6137296810180002,0.8692841825299832,alwar
RJ,Alwar,S2008,8,11,haryana,rewari,0.0575565695575197,0.1868141317980506,0.0574896275477172,alwar
RJ,Alwar,S2008,8,12,haryana,mahendragarh,0.0276113022746459,0.0706445695557381,0.0275791885458094,alwar
RJ,Alwar,S2008,8,10,haryana,gurgaon,0.0264137459889585,0.0550088230018717,0.0263830250954705,alwar
RJ,Alwar,S2008,21,9,rajasthan,jaipur,0.0181219887031915,0.0077017757932708,0.0181009116592548,alwar
RJ,Banswara,S2016,21,24,rajasthan,banswara,0.5817422002787586,0.8251935419365003,0.5806674588128723,banswara
RJ,Banswara,S2016,21,23,rajasthan,dungarpur,0.3682206083689179,0.7200447553217504,0.3675403380426148,banswara
RJ,Banswara,S2016,21,21,rajasthan,udaipur,0.026787508974485,0.012332184563865,0.0267380203063964,banswara
RJ,Banswara,S2016,21,22,rajasthan,chittaurgarh,0.0093546161517093,0.0064242245525847,0.0093373339365444,banswara
RJ,Banswara,S2016,7,9,gujarat,sabar kantha,0.0082727548100932,0.0086043647340146,0.008257471283082,banswara
RJ,Banswara,S2016,13,17,madhya pradesh,ratlam,0.0056223114160358,0.0093921221692114,0.0056119244590469,banswara
RJ,Barmer,S2023,21,13,rajasthan,jaisalmer,0.5243254063108649,0.9862491607631692,0.4941682059917123,barmer
RJ,Barmer,S2023,21,17,rajasthan,barmer,0.3692738592009197,0.95310639406769,0.3480346333108317,barmer
RJ,Barmer,S2023,21,14,rajasthan,jodhpur,0.0946688127598415,0.2835275146474311,0.0892238232246935,barmer
RJ,Barmer,S2023,21,2,rajasthan,bikaner,0.0117319217283738,0.0295180831502516,0.011057146275129,barmer
RJ,Bayana,S2010,21,7,rajasthan,dhaulpur,0.396293464790579,0.7570230927063232,0.3948719903489014,bayana
RJ,Bayana,S2010,21,6,rajasthan,bharatpur,0.3890061769258592,0.4239518440446321,0.3876108414301124,bayana
RJ,Bayana,S2010,25,20,uttar pradesh,agra,0.1073399551439612,0.1253889443167399,0.1069549349093011,bayana
RJ,Bayana,S2010,21,8,rajasthan,sawai madhopur,0.0853318988637499,0.0446682731733218,0.0850258198488998,bayana
RJ,Bayana,S2010,21,5,rajasthan,alwar,0.0220285042758505,0.0153215879746523,0.0219494897106392,bayana
RJ,Bharatpur,S2009,21,6,rajasthan,bharatpur,0.4782655459323278,0.4880119387906945,0.478265921641048,bharatpur
RJ,Bharatpur,S2009,21,5,rajasthan,alwar,0.4260910422332886,0.2774741268590974,0.4260913769555398,bharatpur
RJ,Bharatpur,S2009,25,19,uttar pradesh,mathura,0.0522244843193775,0.0729184850949335,0.0522245253451096,bharatpur
RJ,Bharatpur,S2009,8,10,haryana,gurgaon,0.0383564372041644,0.0737650705332157,0.0383564673356427,bharatpur
RJ,Bharatpur,S2009,25,20,uttar pradesh,agra,0.0050624903108417,0.0055368576925154,0.0050624942877574,bharatpur
RJ,Bhilwara,S2020,21,20,rajasthan,bhilwara,0.878426454696079,0.9039015240411284,0.8784264546960806,bhilwara
RJ,Bhilwara,S2020,21,11,rajasthan,ajmer,0.0743343843090917,0.0925227862972998,0.0743343843090918,bhilwara
RJ,Bhilwara,S2020,21,25,rajasthan,bundi,0.0236424467295596,0.042185879360414,0.0236424467295597,bhilwara
RJ,Bhilwara,S2020,21,21,rajasthan,udaipur,0.0126663645493561,0.0078190527776972,0.0126663645493561,bhilwara
RJ,Bhilwara,S2020,21,12,rajasthan,tonk,0.0109303497159133,0.0151133625060688,0.0109303497159133,bhilwara
RJ,Bikaner,S2002,21,2,rajasthan,bikaner,0.6585619761129029,0.9065307432143808,0.6368424160076839,bikaner
RJ,Bikaner,S2002,21,1,rajasthan,ganganagar,0.2578450622306636,0.4705589176569058,0.2493412592021196,bikaner
RJ,Bikaner,S2002,21,15,rajasthan,nagaur,0.0626676508306312,0.1306419026183845,0.0606008539941321,bikaner
RJ,Bikaner,S2002,21,3,rajasthan,churu,0.0209253108258021,0.0464682159053465,0.0202351881605308,bikaner
RJ,Chittorgarh,S2019,21,22,rajasthan,chittaurgarh,0.6984377333387408,0.7128506297508227,0.6959824105964832,chittorgarh
RJ,Chittorgarh,S2019,21,26,rajasthan,kota,0.2008914510086432,0.1916055510337259,0.200185227211099,chittorgarh
RJ,Chittorgarh,S2019,21,20,rajasthan,bhilwara,0.044260640216491,0.0504794984072731,0.0441050441607182,chittorgarh
RJ,Chittorgarh,S2019,13,16,madhya pradesh,mandsaur,0.0323049379785465,0.0394411776179245,0.032191371592998,chittorgarh
RJ,Chittorgarh,S2019,21,25,rajasthan,bundi,0.0241052374575783,0.0476724781508953,0.0240204967070261,chittorgarh
RJ,Churu,S2003,21,3,rajasthan,churu,0.8233047143461774,0.9104305535920392,0.8207119451359604,churu
RJ,Churu,S2003,21,1,rajasthan,ganganagar,0.063650986730694,0.0578445531816701,0.0634505356513796,churu
RJ,Churu,S2003,21,15,rajasthan,nagaur,0.0602608645399792,0.0625570961173247,0.0600710897076021,churu
RJ,Churu,S2003,8,13,haryana,bhiwani,0.0217434577273288,0.0861742843145013,0.021674982754774,churu
RJ,Churu,S2003,21,2,rajasthan,bikaner,0.017047951231696,0.0116858476568482,0.0169942634508773,churu
RJ,Churu,S2003,21,10,rajasthan,sikar,0.0139920254241245,0.0330070463514528,0.0139479614316851,churu
RJ,Dausa,S2007,21,9,rajasthan,jaipur,0.8438110008702153,0.430174570490907,0.8438110421560059,dausa
RJ,Dausa,S2007,21,5,rajasthan,alwar,0.1049813443165251,0.0888048341039078,0.1049813494530282,dausa
RJ,Dausa,S2007,21,10,rajasthan,sikar,0.0207571976755652,0.0184954301509591,0.0207571986911686,dausa
RJ,Dausa,S2007,21,8,rajasthan,sawai madhopur,0.0159536018246738,0.0101566903041086,0.015953602605248,dausa
RJ,Dausa,S2007,8,12,haryana,mahendragarh,0.0144968553130203,0.0444918261559956,0.0144968560223191,dausa
RJ,Ganganagar,S2001,21,1,rajasthan,ganganagar,0.7884940033731165,0.4715965291614241,0.7540920233177666,ganganagar
RJ,Ganganagar,S2001,8,16,haryana,sirsa,0.0970612578651641,0.2698016374888108,0.0928264768231522,ganganagar
RJ,Ganganagar,S2001,20,3,punjab,firozpur,0.0654826675269542,0.1323556256820252,0.0626256598482701,ganganagar
RJ,Ganganagar,S2001,8,15,haryana,hisar,0.0311104516973242,0.0594641852430911,0.0297531032149948,ganganagar
RJ,Ganganagar,S2001,20,12,punjab,faridkot,0.0178516195374409,0.0393951547672256,0.0170727536784039,ganganagar
RJ,Jaipur,S2006,21,9,rajasthan,jaipur,1.0,0.2681258804982674,1.0000000000000002,jaipur
RJ,Jalore,S2022,21,18,rajasthan,jalor,0.6089347848291018,0.9053343302657444,0.6052787931934727,jalore
RJ,Jalore,S2022,21,19,rajasthan,sirohi,0.2784965145433116,0.81488417057989,0.2768244456238,jalore
RJ,Jalore,S2022,21,17,rajasthan,barmer,0.079592278004099,0.04689360593231,0.0791144128699445,jalore
RJ,Jalore,S2022,21,16,rajasthan,pali,0.0329764226234876,0.0423962722564649,0.0327784350420781,jalore
RJ,Jhalawar,S2015,21,27,rajasthan,jhalawar,0.456282095790508,0.8462691096588889,0.4561595690351632,jhalawar
RJ,Jhalawar,S2015,21,26,rajasthan,kota,0.4431904219651178,0.4298792859858271,0.4430714107549383,jhalawar
RJ,Jhalawar,S2015,13,16,madhya pradesh,mandsaur,0.0342992351975086,0.0425867913220451,0.0342900247243422,jhalawar
RJ,Jhalawar,S2015,13,5,madhya pradesh,shivpuri,0.025084573757169,0.0276935927893899,0.0250778377237808,jhalawar
RJ,Jhalawar,S2015,13,1,madhya pradesh,morena,0.0216749485921309,0.0230227660967452,0.0216691281552833,jhalawar
RJ,Jhalawar,S2015,13,6,madhya pradesh,guna,0.0194687246975655,0.0206676304002955,0.0194634967044229,jhalawar
RJ,Jhunjhunu,S2004,21,4,rajasthan,jhunjhunun,0.7378938018934841,0.862845225274933,0.7379011995445443,jhunjhunu
RJ,Jhunjhunu,S2004,21,10,rajasthan,sikar,0.0975241702231167,0.088221361747472,0.0975251479380391,jhunjhunu
RJ,Jhunjhunu,S2004,21,3,rajasthan,churu,0.0946884153763224,0.0401530450611038,0.0946893646617814,jhunjhunu
RJ,Jhunjhunu,S2004,8,12,haryana,mahendragarh,0.0363796975078295,0.1133525485789733,0.0363800622273964,jhunjhunu
RJ,Jhunjhunu,S2004,8,13,haryana,bhiwani,0.0335139149992472,0.0509342196059987,0.0335142509883126,jhunjhunu
RJ,Jodhpur,S2024,21,14,rajasthan,jodhpur,0.8600106515141652,0.6719507191354477,0.8583842635389505,jodhpur
RJ,Jodhpur,S2024,21,2,rajasthan,bikaner,0.0592201505066697,0.0388717250666977,0.0591081577766903,jodhpur
RJ,Jodhpur,S2024,21,15,rajasthan,nagaur,0.0527472612930007,0.0524345348455926,0.0526475096081333,jodhpur
RJ,Jodhpur,S2024,21,13,rajasthan,jaisalmer,0.0280219366861641,0.0137508392368306,0.0279689436903351,jodhpur
RJ,Kota,S2014,21,25,rajasthan,bundi,0.5151716504148082,0.9101416424886904,0.514377552124642,kota
RJ,Kota,S2014,21,26,rajasthan,kota,0.3999449676782415,0.3407591945358464,0.3993284826392489,kota
RJ,Kota,S2014,21,12,rajasthan,tonk,0.0481468542904567,0.0659139444496208,0.0480726395415703,kota
RJ,Kota,S2014,21,8,rajasthan,sawai madhopur,0.0171233864918722,0.0161469834094047,0.0170969920815351,kota
RJ,Kota,S2014,13,1,madhya pradesh,morena,0.0143749204585359,0.0134120779535605,0.0143527626015416,kota
RJ,Kota,S2014,21,20,rajasthan,bhilwara,0.0052382206660852,0.0053368112604346,0.0052301463435345,kota
RJ,Nagaur,S2025,21,15,rajasthan,nagaur,0.931319577093011,0.6968744081277425,0.928996676638922,nagaur
RJ,Nagaur,S2025,21,10,rajasthan,sikar,0.0415725920437951,0.0706883333020507,0.0414689015434433,nagaur
RJ,Nagaur,S2025,21,2,rajasthan,bikaner,0.0271078308631937,0.0133936009118216,0.0270402184193342,nagaur
RJ,Pali,S2021,21,16,rajasthan,pali,0.8674640899410634,0.9232288975858112,0.8651257880860547,pali
RJ,Pali,S2021,21,14,rajasthan,jodhpur,0.078668428671318,0.0445217662171212,0.0784563731697407,pali
RJ,Pali,S2021,21,15,rajasthan,nagaur,0.0229357601801375,0.016514634237353,0.0228739354531002,pali
RJ,Pali,S2021,21,11,rajasthan,ajmer,0.0146091392875773,0.0223204326503429,0.0145697594701389,pali
RJ,Pali,S2021,21,18,rajasthan,jalor,0.0088416307044258,0.0108818899429289,0.008817797554769,pali
RJ,Pali,S2021,21,19,rajasthan,sirohi,0.0074809512154778,0.0181203545953836,0.0074607858595776,pali
RJ,Salumber,S2017,21,21,rajasthan,udaipur,0.7203759684865686,0.4430531473152212,0.7183209746516681,salumber
RJ,Salumber,S2017,21,22,rajasthan,chittaurgarh,0.1636671011889526,0.150156817426036,0.163200213204577,salumber
RJ,Salumber,S2017,21,23,rajasthan,dungarpur,0.0793793682690462,0.2073709712875109,0.0791529252454763,salumber
RJ,Salumber,S2017,7,9,gujarat,sabar kantha,0.0174859266394622,0.0242966408551152,0.0174360450873095,salumber
RJ,Salumber,S2017,21,19,rajasthan,sirohi,0.0099150103812856,0.0194929902908436,0.0098867261434738,salumber
RJ,Salumber,S2017,21,24,rajasthan,banswara,0.0091766250346847,0.0173899030587126,0.0091504471654936,salumber
RJ,Sawai Madhopur,S2011,21,8,rajasthan,sawai madhopur,0.9225980478645792,0.8432747630450942,0.9225980478645792,sawai madhopur
RJ,Sawai Madhopur,S2011,21,9,rajasthan,jaipur,0.0326953401255043,0.0239303207994684,0.0326953401255043,sawai madhopur
RJ,Sawai Madhopur,S2011,21,6,rajasthan,bharatpur,0.0288157384530606,0.054835095382101,0.0288157384530606,sawai madhopur
RJ,Sawai Madhopur,S2011,21,7,rajasthan,dhaulpur,0.0085957455395681,0.0286711152289123,0.0085957455395681,sawai madhopur
RJ,Sawai Madhopur,S2011,21,12,rajasthan,tonk,0.0072951280172874,0.0096804853877331,0.0072951280172874,sawai madhopur
