st_name,pc_name,pc_code,pc91_state_id,pc91_district_id,state_clean,district_clean,pc_weight_relative,dist_weight_relative,pc_weight_absolute
MP,Satna,S1208,13,9,madhya pradesh,panna,0.015076583322977634,0.02008349294938491,0.015028681647928355
MP,Satna,S1208,13,13,madhya pradesh,rewa,0.008160093123932335,0.012134324068386545,0.008134166684179985
MP,Seoni,S1215,13,37,madhya pradesh,seoni,0.5129152511268215,0.7479963290177916,0.5078387686854767
MP,Seoni,S1215,13,33,madhya pradesh,jabalpur,0.30090693878057384,0.36903500663354016,0.29792876882395325
MP,Seoni,S1215,13,34,madhya pradesh,narsimhapur,0.13083367578697444,0.30215909041578765,0.12953877403388744
MP,Seoni,S1215,13,11,madhya pradesh,damoh,0.029786663487961457,0.050027001937760995,0.02949185557602925
MP,Seoni,S1215,13,36,madhya pradesh,chhindwara,0.025557470817668723,0.027331724624723972,0.02530452054651565
MP,Shahdol,S1211,13,14,madhya pradesh,shahdol,0.9370306787491067,0.9362291362955035,0.9326605340237785
MP,Shahdol,S1211,13,39,madhya pradesh,surguja,0.02277045288244258,0.01466414560193884,0.02266425553286339
MP,Shahdol,S1211,13,15,madhya pradesh,sidhi,0.0202510378017809,0.026235327653840547,0.020156590556841148
MP,Shahdol,S1211,13,33,madhya pradesh,jabalpur,0.014470107707677274,0.02018199336803704,0.01440262169435052
MP,Shahdol,S1211,13,12,madhya pradesh,satna,0.005477722858992407,0.010380926772601969,0.0054521757320925785
MP,Shajapur,S1222,13,19,madhya pradesh,shajapur,0.634772764418914,0.9297441824515393,0.6346255141243924
MP,Shajapur,S1222,13,20,madhya pradesh,dewas,0.26192312049411837,0.324406938307222,0.26186236133935203
MP,Shajapur,S1222,21,27,rajasthan,jhalawar,0.03849945882358653,0.05467544493632208,0.03849052797940344
MP,Shajapur,S1222,13,26,madhya pradesh,rajgarh,0.03722479798334681,0.05587871131119717,0.03721616282636812
MP,Shajapur,S1222,13,18,madhya pradesh,ujjain,0.02141508581525324,0.03246972138412194,0.021410118088422067
MP,Shajapur,S1222,13,29,madhya pradesh,sehore,0.006164772464781123,0.008591489354300449,0.006163342402541561
MP,Sidhi,S1210,13,15,madhya pradesh,sidhi,0.9363378577299414,0.9372403096456604,0.9353409717751086
MP,Sidhi,S1210,25,63,uttar pradesh,sonbhadra,0.02945478449954754,0.04502469012206014,0.029423425027399943
MP,Sidhi,S1210,13,13,madhya pradesh,rewa,0.02430188871119122,0.04319699379613344,0.024276015345789943
MP,Sidhi,S1210,25,62,uttar pradesh,mirzapur,0.009905469059319999,0.022012827324001918,0.0098949230551189
MP,Ujjain,S1227,13,18,madhya pradesh,ujjain,0.7744686738238096,0.9029822249531613,0.7716444590040856
MP,Ujjain,S1227,13,17,madhya pradesh,ratlam,0.14394062859559542,0.21399178296955618,0.14341572775689146
MP,Ujjain,S1227,13,19,madhya pradesh,shajapur,0.046797562968429435,0.052709030101394036,0.046626908718193784
MP,Ujjain,S1227,21,27,rajasthan,jhalawar,0.01872760292602117,0.020452033540406846,0.018659309945931433
MP,Ujjain,S1227,13,20,madhya pradesh,dewas,0.008341106719041176,0.0079443172362665,0.008310689636975732
MP,Ujjain,S1227,13,22,madhya pradesh,dhar,0.007724424967103253,0.006319315401964877,0.007696256706457888
MP,Vidisha,S1220,13,30,madhya pradesh,raisen,0.44198062932568494,0.7616602554679198,0.44157927458710095
MP,Vidisha,S1220,13,27,madhya pradesh,vidisha,0.37474015207927786,0.7831232208829855,0.37439985722064534
MP,Vidisha,S1220,13,29,madhya pradesh,sehore,0.14627287181759333,0.3396275365269824,0.14614004402756134
MP,Vidisha,S1220,13,10,madhya pradesh,sagar,0.020967742696174282,0.0299930909563455,0.020948702262430934
MP,Vidisha,S1220,13,6,madhya pradesh,guna,0.008614718955200737,0.011666608889187458,0.008606896082330687
MP,Vidisha,S1220,13,28,madhya pradesh,bhopal,0.0074238851260688505,0.038162976128184645,0.007417143628192356
MS,Ahmednagar,S1339,14,9,maharashtra,ahmadnagar,0.879215609421759,0.47460119738707257,0.8761867654775499
MS,Ahmednagar,S1339,14,10,maharashtra,pune,0.06423623187993618,0.037633441438225425,0.06401494199399306
MS,Ahmednagar,S1339,14,18,maharashtra,bid,0.040983081931882374,0.0341408326445882,0.040841897723828964
MS,Ahmednagar,S1339,14,13,maharashtra,solapur,0.015565076766422475,0.009454606575355459,0.015511456029938812
MS,Akola,S1319,14,23,maharashtra,akola,0.6923473174902519,0.4110910887792166,0.692347317490252
MS,Akola,S1319,14,22,maharashtra,buldana,0.29117388875148315,0.19699472914754373,0.2911738887514832
MS,Akola,S1319,14,24,maharashtra,amravati,0.016478793758264984,0.008828664294485741,0.016478793758264984
MS,Amravati,S1321,14,24,maharashtra,amravati,0.8807244715153683,0.6580219162457356,0.8777480769468669
MS,Amravati,S1321,13,31,madhya pradesh,betul,0.04726241354320164,0.04210415329587074,0.04710269095627021
MS,Amravati,S1321,13,25,madhya pradesh,east nimar,0.04722252305901427,0.03882327747515176,0.04706293528134988
MS,Amravati,S1321,14,23,maharashtra,akola,0.024790591882415922,0.020527291733368806,0.02470681246511212
MS,Aurangabad,S1333,14,15,maharashtra,aurangabad,0.881397843131758,0.7699972626877241,0.8813978431317585
MS,Aurangabad,S1333,14,9,maharashtra,ahmadnagar,0.07277649443182872,0.03966285398398034,0.07277649443182876
MS,Aurangabad,S1333,14,8,maharashtra,jalgaon,0.02350634507961958,0.019857523548229228,0.023506345079619594
MS,Aurangabad,S1333,14,6,maharashtra,nashik,0.022319317356793725,0.013616840598728223,0.02231931735679374
MS,Baramati,S1343,14,10,maharashtra,pune,0.8685846344796234,0.4247754464756544,0.8685846344796238
MS,Baramati,S1343,14,11,maharashtra,satara,0.08171022731030601,0.06256789531241372,0.08171022731030606
MS,Baramati,S1343,14,13,maharashtra,solapur,0.04970513821007056,0.02520268815023242,0.049705138210070575
MS,Beed,S1334,14,18,maharashtra,bid,0.8708995354834469,0.7835992658712644,0.8684011374470593
MS,Beed,S1334,14,21,maharashtra,latur,0.066139630863857,0.08996991260858031,0.06594989241855409
MS,Beed,S1334,14,9,maharashtra,ahmadnagar,0.05394796869620369,0.03145321210739809,0.05379320515165446
MS,Beed,S1334,14,17,maharashtra,parbhani,0.009012864956492417,0.008138168551588993,0.008987009248466314
MS,Bhandara,S1324,14,28,maharashtra,bhandara,0.9589381239029732,0.5896838999533499,0.9589381199646084
MS,Bhandara,S1324,13,38,madhya pradesh,balaghat,0.0291791207440423,0.019325174299813824,0.029179120624203473
MS,Bhandara,S1324,14,27,maharashtra,nagpur,0.006069183704611046,0.0035661513306057364,0.006069183679684872
MS,Bhandara,S1324,13,42,madhya pradesh,raj nandgaon,0.005813571648373512,0.003345118042705424,0.005813571624497137
MS,Buldhana,S1318,14,22,maharashtra,buldana,0.8917163144438366,0.7938387778668949,0.8832822640825777
MS,Buldhana,S1318,14,16,maharashtra,jalna,0.041169870052847335,0.04850541047418453,0.040780476305342823
MS,Buldhana,S1318,14,8,maharashtra,jalgaon,0.040101722327424136,0.03058806470516016,0.03972243135763441
MS,Buldhana,S1318,13,25,madhya pradesh,east nimar,0.027012093175891868,0.020954338514221165,0.026756606817149423
MS,Chandrapur,S1326,14,30,maharashtra,gadchiroli,0.6001202813600073,0.7489092618970604,0.5942704696742565
MS,Chandrapur,S1326,14,29,maharashtra,chandrapur,0.3814181086963989,0.6334784393642782,0.3777001471831624
MS,Chandrapur,S1326,14,25,maharashtra,yavatmal,0.011236457704434688,0.01585457951003338,0.01112692772581626
MS,Chandrapur,S1326,13,45,madhya pradesh,bastar,0.0072251522391590965,0.0034844104717051505,0.007154723391288503
MS,Chimur,S1325,14,28,maharashtra,bhandara,0.35085876837845936,0.38281546061226696,0.3507619285663197
MS,Chimur,S1325,14,29,maharashtra,chandrapur,0.3419632245192323,0.3121270288059427,0.3418688399479868
MS,Chimur,S1325,14,30,maharashtra,gadchiroli,0.28862748943645794,0.19794750587966653,0.2885478259525309
MS,Chimur,S1325,14,27,maharashtra,nagpur,0.013409431309341257,0.013980036153580728,0.013405730199590179
MS,Chimur,S1325,13,42,madhya pradesh,raj nandgaon,0.0051410863565090675,0.0052487001939203835,0.005139667375762885
MS,Dahanu,S1311,14,2,maharashtra,thane,0.8603630700166506,0.7282062157521311,0.8517325951201771
MS,Dahanu,S1311,14,6,maharashtra,nashik,0.12273552956082169,0.06362395993843044,0.12150434479279168
MS,Dahanu,S1311,7,18,gujarat,valsad,0.008614885107647604,0.013315471136240877,0.008528467463459184
MS,Dahanu,S1311,14,9,maharashtra,ahmadnagar,0.008286515314880158,0.003837246647388847,0.008203391614088432
MS,Dhule,S1314,14,7,maharashtra,dhule,0.570932548177076,0.34222110059215616,0.5673236982312975
MS,Dhule,S1314,14,6,maharashtra,nashik,0.40523683418070494,0.19954796489439885,0.40267534257941173
MS,Dhule,S1314,7,19,gujarat,the dangs,0.023830617642219068,0.0873924986749189,0.023679984921312573
MS,Erandol,S1316,14,8,maharashtra,jalgaon,0.8589584161892609,0.47473931424726795,0.8589585592944229
MS,Erandol,S1316,14,7,maharashtra,dhule,0.06828296137795362,0.03317679782377665,0.06828297275410881
MS,Erandol,S1316,14,6,maharashtra,nashik,0.04442291675876939,0.017731504906295974,0.044422924159766425
MS,Erandol,S1316,13,24,madhya pradesh,west nimar,0.02005112346117651,0.009291014705195902,0.02005112680175647
MS,Erandol,S1316,14,15,maharashtra,aurangabad,0.008284582212839474,0.004735118913150322,0.008284583593076815
MS,Hingoli,S1329,14,17,maharashtra,parbhani,0.49146271388431284,0.44548265852798213,0.4901100413005704
MS,Hingoli,S1329,14,19,maharashtra,nanded,0.47249784822429797,0.4395138976508551,0.4711973734026806
MS,Hingoli,S1329,14,25,maharashtra,yavatmal,0.029140373593797432,0.021579007658150327,0.02906016937214081
MS,Hingoli,S1329,14,23,maharashtra,akola,0.006899064297591883,0.006411094123476053,0.006880075725590009
MS,Ichalkaranji,S1347,14,14,maharashtra,kolhapur,0.683525766697676,0.39205496499056175,0.6831704487617651
MS,Ichalkaranji,S1347,14,5,maharashtra,sindhudurg,0.20843148305569145,0.17600988681361124,0.20832313389323637
MS,Ichalkaranji,S1347,14,4,maharashtra,ratnagiri,0.05859487526629731,0.03408482072063675,0.05856441582914228
MS,Ichalkaranji,S1347,11,3,karnataka,belgaum,0.04944787498033529,0.01698313641015039,0.049422170438196265
MS,Jalgaon,S1317,14,8,maharashtra,jalgaon,0.9143936206933521,0.461315699156953,0.914393620693353
MS,Jalgaon,S1317,13,24,madhya pradesh,west nimar,0.046448313272007505,0.019646100985517136,0.04644831327200755
MS,Jalgaon,S1317,13,25,madhya pradesh,east nimar,0.02326694709486722,0.01193798945800202,0.023266947094867246
MS,Jalgaon,S1317,14,15,maharashtra,aurangabad,0.015891118939773248,0.008290805831432324,0.015891118939773265
MS,Jalna,S1332,14,16,maharashtra,jalna,0.5330541877153532,0.7101450265877155,0.5330541877153532
MS,Jalna,S1332,14,15,maharashtra,aurangabad,0.2384372101907664,0.21266950876247664,0.23843721019076636
MS,Jalna,S1332,14,18,maharashtra,bid,0.19056038359350402,0.1636347360390522,0.19056038359350397
MS,Jalna,S1332,14,8,maharashtra,jalgaon,0.01565166109893603,0.013499398342389673,0.015651661098936027
MS,Jalna,S1332,14,9,maharashtra,ahmadnagar,0.013190453304160526,0.007339501236286107,0.013190453304160523
MS,Jalna,S1332,14,22,maharashtra,buldana,0.009106104097279766,0.009166492985561395,0.009106104097279763
MS,Karad,S1345,14,11,maharashtra,satara,0.43700773036208523,0.22077279756229323,0.4370077303620854
MS,Karad,S1345,14,12,maharashtra,sangli,0.2383954559096328,0.13180322850430726,0.2383954559096329
MS,Karad,S1345,14,14,maharashtra,kolhapur,0.1967758972107078,0.1273416369819469,0.19677589721070787
MS,Karad,S1345,14,4,maharashtra,ratnagiri,0.12782091651757416,0.08388991743071479,0.1278209165175742
MS,Khed,S1341,14,10,maharashtra,pune,0.8715303300114356,0.42628626057467406,0.8671804887932739
MS,Khed,S1341,14,3,maharashtra,raigarh,0.09911220734216114,0.11733895247285878,0.09861753452370137
MS,Khed,S1341,14,11,maharashtra,satara,0.029357462646403217,0.022483566935353763,0.029210938427242317
MS,Kolaba,S1303,14,3,maharashtra,raigarh,0.9594912643801633,0.7120973550341804,0.7942870347096473
MS,Kolaba,S1303,14,4,maharashtra,ratnagiri,0.027461078240483345,0.017127696848131698,0.022732857729198606
MS,Kolaba,S1303,14,10,maharashtra,pune,0.013047657379353443,0.004000687810941295,0.010801125007061976
MS,Kolhapur,S1348,14,14,maharashtra,kolhapur,0.8124817760482204,0.37452323504655916,0.8124817760482199
MS,Kolhapur,S1348,11,3,karnataka,belgaum,0.11415535487527553,0.031509363032660186,0.11415535487527548
MS,Kolhapur,S1348,14,5,maharashtra,sindhudurg,0.07336286907650416,0.04978782134067445,0.07336286907650413
MS,Kopargaon,S1340,14,9,maharashtra,ahmadnagar,0.9038718743924583,0.32552603175007117,0.9038718743924578
MS,Kopargaon,S1340,14,10,maharashtra,pune,0.06707672783742899,0.02621870020787919,0.06707672783742895
MS,Kopargaon,S1340,14,6,maharashtra,nashik,0.029051397770112647,0.011712470264031646,0.029051397770112626
MS,Latur,S1335,14,21,maharashtra,latur,0.7493712538186206,0.6568969016049944,0.7481083034276897
MS,Latur,S1335,14,20,maharashtra,osmanabad,0.22456950036523343,0.20799595432164347,0.22419102289250928
MS,Latur,S1335,11,5,karnataka,bidar,0.014889924434734164,0.017699512356124436,0.014864829749302942
MS,Latur,S1335,11,11,karnataka,gulbarga,0.01116932138141178,0.004512966398283271,0.011150497202163906
MS,Malegaon,S1313,14,6,maharashtra,nashik,0.9266076063951746,0.45301038183278375,0.9223148803315875
MS,Malegaon,S1313,7,18,gujarat,valsad,0.052688722879343064,0.07680449154089826,0.05244463006982989
MS,Malegaon,S1313,14,2,maharashtra,thane,0.014550889701609285,0.011615129831608293,0.014483479307997817
MS,Malegaon,S1313,14,15,maharashtra,aurangabad,0.006152781023872955,0.004307303805216639,0.006124276829343972
MS,Mumbai North,S1309,14,1,maharashtra,mumbai suburban,1.0,0.20582785018664715,0.5784536559940807
MS,Mumbai North Central,S1306,14,1,maharashtra,mumbai suburban,1.0,0.08326897143500671,0.5318614705580946
MS,Mumbai North East,S1307,14,1,maharashtra,mumbai suburban,1.0,0.1479721598356115,0.4633616230405772
MS,Mumbai North West,S1308,14,1,maharashtra,mumbai suburban,1.0,0.19715456847340337,0.5960136041843236
MS,Mumbai South Central,S1305,14,1,maharashtra,mumbai suburban,1.0,0.00604323502232286,0.11886996909892562
MS,Nagpur,S1323,14,27,maharashtra,nagpur,1.0,0.16976818329214796,1.0000000000000007
MS,Nanded,S1330,14,19,maharashtra,nanded,0.7352114885337396,0.4757786974678872,0.7314092276822439
MS,Nanded,S1330,14,21,maharashtra,latur,0.22466811495117936,0.21343877326347754,0.223506208763122
MS,Nanded,S1330,14,17,maharashtra,parbhani,0.03339520938251131,0.0210593193323106,0.03322250085001019
MS,Nanded,S1330,2,18,andhra pradesh,nizamabad,0.006725187132569683,0.005995993510680466,0.006690406778682464
MS,Nandurbar,S1315,14,7,maharashtra,dhule,0.8479307457113996,0.6161039145006514,0.8456702544308632
MS,Nandurbar,S1315,7,17,gujarat,surat,0.05831379720347446,0.07426811231312767,0.05815833895316319
MS,Nandurbar,S1315,13,21,madhya pradesh,jhabua,0.02853792786231276,0.03963710509624347,0.028461848845926563
MS,Nandurbar,S1315,7,16,gujarat,bharuch,0.027213463355277592,0.03278958636311817,0.02714091521742679
MS,Nandurbar,S1315,13,24,madhya pradesh,west nimar,0.024480401535824467,0.016963460043652817,0.02441513944396656
MS,Nandurbar,S1315,7,15,gujarat,vadodara,0.013523664331711012,0.016556544104919402,0.01348761171130852
MS,Nashik,S1312,14,6,maharashtra,nashik,0.5871356667521402,0.2407568775653311,0.5871356667521405
MS,Nashik,S1312,14,9,maharashtra,ahmadnagar,0.3209930836723949,0.11757995688780291,0.32099308367239504
MS,Nashik,S1312,14,10,maharashtra,pune,0.06199682897233489,0.02464719699640414,0.06199682897233492
MS,Nashik,S1312,14,2,maharashtra,thane,0.029874420603129913,0.020001471878280826,0.029874420603129927
MS,Osmanabad,S1336,14,20,maharashtra,osmanabad,0.5428244990542025,0.7647989062987429,0.5416419478962127
MS,Osmanabad,S1336,14,13,maharashtra,solapur,0.4038434606094535,0.2597227973685849,0.40296368168860075
MS,Osmanabad,S1336,14,10,maharashtra,pune,0.03697490003338011,0.022935367765279817,0.03689434966963047
MS,Osmanabad,S1336,14,18,maharashtra,bid,0.009430133324833674,0.008317487361243825,0.009409589640636092
MS,Osmanabad,S1336,14,21,maharashtra,latur,0.0069270069781301605,0.009236969555548053,0.006911916391508399
MS,Pandharpur,S1338,14,13,maharashtra,solapur,0.7074493180835776,0.42002602182144694,0.7074493180835767
MS,Pandharpur,S1338,14,12,maharashtra,sangli,0.22586524449937115,0.2216314839415218,0.22586524449937087
MS,Pandharpur,S1338,14,11,maharashtra,satara,0.050800710240207714,0.04554914156589783,0.05080071024020765
MS,Pandharpur,S1338,14,20,maharashtra,osmanabad,0.010729158555348657,0.013955240615634098,0.010729158555348643
MS,Pandharpur,S1338,14,10,maharashtra,pune,0.005155568621494958,0.0029522907058642613,0.005155568621494951
MS,Parbhani,S1331,14,17,maharashtra,parbhani,0.7501752662829634,0.49985233086950537,0.7443778138105844
MS,Parbhani,S1331,14,16,maharashtra,jalna,0.23430015866621623,0.24134956293810006,0.23248945642743318
MS,Parbhani,S1331,14,18,maharashtra,bid,0.015524575050820427,0.010307678083851374,0.015404599106456165
MS,Pune,S1342,14,10,maharashtra,pune,1.0,0.02591577941405638,0.9999999999999999
MS,Rajapur,S1301,14,5,maharashtra,sindhudurg,0.5973005495594952,0.7742022918457144,0.5278986233124305
MS,Rajapur,S1301,14,4,maharashtra,ratnagiri,0.298756763927566,0.26675153048061667,0.26404342754908117
MS,Rajapur,S1301,6,1,goa,north goa,0.09226505406568106,0.30992691002762324,0.0815445340826168
MS,Rajapur,S1301,14,14,maharashtra,kolhapur,0.01167763244725773,0.010280983507980387,0.010320777533190412
MS,Ramtek,S1322,14,27,maharashtra,nagpur,0.8383402856449932,0.8059009847721486,0.8283550781580375
MS,Ramtek,S1322,14,24,maharashtra,amravati,0.09546258905657332,0.077286656370461,0.09432556418100206
MS,Ramtek,S1322,13,36,madhya pradesh,chhindwara,0.053315033209296266,0.04427852630014804,0.05268001461614924
MS,Ramtek,S1322,13,31,madhya pradesh,betul,0.012882092089137235,0.012435591776924307,0.01272865754164064
MS,Ratnagiri,S1302,14,4,maharashtra,ratnagiri,0.8534722207115824,0.5981460345199001,0.6763404303891384
MS,Ratnagiri,S1302,14,3,maharashtra,raigarh,0.1366096867718747,0.11392428168157843,0.10825736574013047
MS,Ratnagiri,S1302,14,11,maharashtra,satara,0.009918092516542841,0.005350502789110107,0.007859666429078474
MS,Sangli,S1346,14,12,maharashtra,sangli,0.883208099003441,0.5506480115853718,0.8784899866688779
MS,Sangli,S1346,14,14,maharashtra,kolhapur,0.04905568452194165,0.03579899415603829,0.04879362824043273
MS,Sangli,S1346,11,3,karnataka,belgaum,0.04618110298427842,0.020180131108748594,0.045934402765089186
MS,Sangli,S1346,11,6,karnataka,bijapur,0.021555113490338923,0.007458350086587276,0.021439965716052854
MS,Satara,S1344,14,11,maharashtra,satara,0.9214279297561394,0.6432760958349312,0.9189039221775592
MS,Satara,S1344,14,12,maharashtra,sangli,0.07857207024386059,0.06003104054173815,0.0783568428838513
MS,Solapur,S1337,14,13,maharashtra,solapur,0.9323954109807026,0.2630602996142675,0.9323891959519907
MS,Solapur,S1337,11,11,karnataka,gulbarga,0.024845207867721424,0.006699151760698565,0.024845042258068658
MS,Solapur,S1337,11,6,karnataka,bijapur,0.023919127894122174,0.006189892748195257,0.023918968457401577
MS,Solapur,S1337,14,12,maharashtra,sangli,0.01884025325745379,0.008785027008325333,0.018840127674773357
MS,Thane,S1310,14,2,maharashtra,thane,0.7908584847475161,0.23154293979863924,0.6993463439648515
MS,Thane,S1310,14,3,maharashtra,raigarh,0.1346028138811106,0.0566394108113825,0.11902759797182755
MS,Thane,S1310,14,1,maharashtra,mumbai suburban,0.04787838371586159,0.3597332150470085,0.04233826057682597
MS,Thane,S1310,14,10,maharashtra,pune,0.026660317655511707,0.004634828611020967,0.02357538806361305
MS,Wardha,S1327,14,26,maharashtra,wardha,0.66005757982949,1.0,0.6573469409497684
MS,Wardha,S1327,14,24,maharashtra,amravati,0.3093884428104422,0.2388678384290481,0.3081178864716526
MS,Wardha,S1327,14,25,maharashtra,yavatmal,0.023153095689566687,0.015787069350557962,0.023058013558431605
MS,Wardha,S1327,14,27,maharashtra,nagpur,0.007400881670501062,0.006784644451516972,0.007370488689322873
MS,Washim,S1320,14,23,maharashtra,akola,0.6421028147617107,0.5383248825919552,0.639520317350027
MS,Washim,S1320,14,25,maharashtra,yavatmal,0.3174814314796793,0.2121058290032358,0.31620454099391154
MS,Washim,S1320,14,17,maharashtra,parbhani,0.031142147250092896,0.025467522718612783,0.031016895479163524
MS,Washim,S1320,14,19,maharashtra,nanded,0.009273606508517069,0.00778250416176918,0.00923630864242049
MS,Yavatmal,S1328,14,25,maharashtra,yavatmal,0.965943179578849,0.7212626797282545,0.957865536015147
MS,Yavatmal,S1328,14,23,maharashtra,akola,0.02523501903988992,0.023645642771983274,0.025023992663352597
MS,Yavatmal,S1328,14,24,maharashtra,amravati,0.008821801381261022,0.007458651219379955,0.008748029581165419
MZ,Mizoram,S1601,17,1,mizoram,aizawl,0.6130365399592816,0.835564903612558,0.4794763569149602
MZ,Mizoram,S1601,17,2,mizoram,lunglei,0.20097925604259262,1.0,0.1571925900357945
MZ,Mizoram,S1601,17,3,mizoram,saiha,0.1609476660869714,1.0,0.125882546241815
MZ,Mizoram,S1601,15,3,manipur,churachandpur,0.02503653791115426,0.08866198835720467,0.01958191266739316
NL,Nagaland,S1701,18,6,nagaland,tuensang,0.25261116509102116,0.9679765879918455,0.23399686642315526
NL,Nagaland,S1701,18,1,nagaland,kohima,0.16615122919538788,0.6961064420437364,0.1539079516539475
NL,Nagaland,S1701,18,2,nagaland,phek,0.12448469234547531,0.9440400052420866,0.11531171995503824
NL,Nagaland,S1701,18,7,nagaland,mon,0.10931392072137595,0.8190612128889694,0.10125884537215327
NL,Nagaland,S1701,18,3,nagaland,zunheboto,0.09739548933270195,1.0,0.09021865403055442
NL,Nagaland,S1701,18,5,nagaland,mokokchung,0.06926613894051906,0.7176867823696093,0.06416208664202251
NL,Nagaland,S1701,18,4,nagaland,wokha,0.06865221776825252,0.6621136883901535,0.06359340381880114
NL,Nagaland,S1701,15,1,manipur,senapati,0.042189496990112464,0.19655082223178158,0.03908065618595398
NL,Nagaland,S1701,15,2,manipur,tamenglong,0.0417701994573516,0.15716353703326427,0.03869225566244723
NL,Nagaland,S1701,15,8,manipur,ukhrul,0.020069086132156237,0.06504065004200806,0.018590244280013733
NL,Nagaland,S1701,3,11,arunachal pradesh,tirap,0.008096364025645791,0.06240049869172533,0.007499762770737552
OD,Aska,S1810,19,12,odisha,ganjam,0.9079761599309939,0.38372340284114503,0.8974008236439545
OD,Aska,S1810,19,13,odisha,puri,0.07627549328368194,0.042944033137630955,0.07538710102457674
OD,Aska,S1810,19,8,odisha,kandhamal,0.01574834678532426,0.00750452486207079,0.015564923397608465
OD,Balasore,S1802,19,5,odisha,baleshwar,0.632738903069037,0.365314711115261,0.5709873570599949
OD,Balasore,S1802,19,4,odisha,mayurbhanj,0.25925692232622927,0.08843273873012952,0.23395499179921692
OD,Balasore,S1802,26,13,west bengal,purba medinipur,0.10800417460473373,0.027528423608510582,0.09746361083518607
OD,Berhampur,S1811,19,12,odisha,ganjam,0.96148542640351,0.4691292027464706,0.9272832171585125
OD,Berhampur,S1811,19,8,odisha,kandhamal,0.022398210983487415,0.012322745616363588,0.021601456006517708
OD,Berhampur,S1811,2,1,andhra pradesh,srikakulam,0.008354812377582536,0.01044563883950185,0.00805761282229687
OD,Berhampur,S1811,19,11,odisha,koraput,0.007761550235419985,0.0018219415945852442,0.007485454355100332
OD,Bhadrak,S1803,19,5,odisha,baleshwar,0.9940435792374367,0.4918390543995749,0.7745478587400383
OD,Bhadrak,S1803,19,6,odisha,cuttack,0.005956420762563333,0.0016194649663809637,0.0046411777549404095
OD,Bhubaneswar,S1809,19,13,odisha,puri,0.9198412119930994,0.5038048153456812,0.9162043255399499
OD,Bhubaneswar,S1809,19,6,odisha,cuttack,0.07113032244000982,0.0333680219323891,0.07084908595841133
OD,Bhubaneswar,S1809,19,12,odisha,ganjam,0.009028465566890796,0.0037118415914859947,0.008992768640416057
OD,Bolangir,S1816,19,9,odisha,balangir,0.765981355614615,0.6984932468159238,0.7634629392404259
OD,Bolangir,S1816,19,10,odisha,kalahandi,0.1931501178437201,0.12599811945234657,0.1925150731185598
OD,Bolangir,S1816,19,1,odisha,sambalpur,0.04086852654166486,0.018446395249047752,0.04073415777971382
OD,Cuttack,S1806,19,6,odisha,cuttack,0.9403823051927599,0.25181584445692295,0.9403823051927597
OD,Cuttack,S1806,19,13,odisha,puri,0.047270235903788885,0.014778832930037365,0.04727023590378888
OD,Cuttack,S1806,19,7,odisha,dhenkanal,0.012347458903451227,0.0033260540217734985,0.012347458903451226
OD,Deogarh,S1818,19,1,odisha,sambalpur,0.6349568067078433,0.4402878933960422,0.6332753253026403
OD,Deogarh,S1818,19,7,odisha,dhenkanal,0.2985853587094435,0.3285671065709914,0.29779465023410817
OD,Deogarh,S1818,19,2,odisha,sundargarh,0.034901454700981924,0.04633025968952814,0.03480902928483667
OD,Deogarh,S1818,19,3,odisha,kendujhar,0.025648631978184896,0.039491407314772464,0.025580709723813263
OD,Deogarh,S1818,19,6,odisha,cuttack,0.00590774790354636,0.006462557568283118,0.005892103109850951
OD,Dhenkanal,S1819,19,7,odisha,dhenkanal,0.8511807580458417,0.6054170997348549,0.8489951723067709
OD,Dhenkanal,S1819,19,6,odisha,cuttack,0.08032872076812397,0.05679768458779173,0.08012245987125916
OD,Dhenkanal,S1819,19,9,odisha,balangir,0.04788675608556063,0.04336174714416404,0.04776379676087941
OD,Dhenkanal,S1819,19,1,odisha,sambalpur,0.020603765100473657,0.009234565398119655,0.02055086059723025
OD,Jagatsinghpur,S1807,19,6,odisha,cuttack,0.7202240159272191,0.15716489153784347,0.6431542382628939
OD,Jagatsinghpur,S1807,19,13,odisha,puri,0.279775984072781,0.07128072954973673,0.24983769763484864
OD,Jajpur,S1804,19,6,odisha,cuttack,0.9033092544781122,0.26679761943910596,0.9032381938993311
OD,Jajpur,S1804,19,5,odisha,baleshwar,0.06806889673338638,0.036586898864848165,0.0680635419612805
OD,Jajpur,S1804,19,3,odisha,kendujhar,0.028621848788501495,0.01189868884966672,0.02861959719511793
OD,Kalahandi,S1814,19,10,odisha,kalahandi,0.9520993949509856,0.792873485663927,0.9486546874272885
OD,Kalahandi,S1814,19,11,odisha,koraput,0.02243450899428701,0.008598398061377686,0.02235334066004282
OD,Kalahandi,S1814,19,9,odisha,balangir,0.01390255423479712,0.016184196052350573,0.013852254619625453
OD,Kalahandi,S1814,19,8,odisha,kandhamal,0.011563541819930127,0.01038723667504597,0.01152170478094141
OD,Kendrapara,S1805,19,6,odisha,cuttack,0.9871611924399499,0.2034597108369397,0.7412635705114196
OD,Kendrapara,S1805,19,5,odisha,baleshwar,0.012838807560050033,0.004815555982980585,0.00964071562573163
OD,Keonjhar,S1821,19,3,odisha,kendujhar,0.7057056434920724,0.9168194872995035,0.7051463989349166
OD,Keonjhar,S1821,19,4,odisha,mayurbhanj,0.23517279774532399,0.23337959633671337,0.234986432355812
