pc91_state_id,pc91_district_id,state_clean,Lit_Pct,SC_Pct,ST_Pct,Fem_Enterprise_Pct,Urban_Pct,Turnout_96,Turnout_98,Turnout_99,EVM_Exposure_Cont,EVM_Exposure_Binary,ST_Pct_ihs,Fem_Enterprise_Pct_ihs,Urban_Pct_ihs,Agency_Centered,EVM_Post_Agency,EVM_Any,IPW_Interaction,pscore,ipw_weight,ipw_weight_trimmed,Delta_9698,Sex_Ratio,Patriarchy_Centered,Agency_Z,Patriarchy_Z,EVM_Post_Agency_Z,EVM_Post_Patriarchy_Z
5,3,bihar,37.47494746475113,14.358188156213256,0.2528079843163231,1.389350423292982,9.170139217975544,48.512042826376394,53.95156995828068,48.852378208942184,0.0,0,0.25018970377781535,1.131776477276121,2.912059431570817,-0.36595003945852267,-0.0,0,-0.0,0.14829242743594784,1.1741119043822938,1.1741119043822938,5.439527131904285,916.9139465875371,-30.87646794716477,-0.48827653568909546,-0.9388530186299813,-0.0,-0.0
5,4,bihar,35.743177904529446,18.81128078367696,1.6229269982779928,0.5753904234522239,8.157659311507453,46.45687022380404,55.96825984706012,53.29169437325329,0.0,0,1.2610723523264966,0.5476081481559791,2.7958401853540193,-0.9501183685786645,-0.0,0,-0.0,0.1173507507795482,1.1329528698780307,1.1329528698780307,9.511389623256079,948.6731083073174,0.8826937726155393,-1.2677154132586093,0.026839848209454363,-0.0,0.0
5,5,bihar,35.868721054969264,23.264726738130427,0.03272752774696946,0.3647190174916264,6.1362166458439935,42.19315911162999,55.711182134365664,60.98685223428619,0.0,0,0.032721688200675086,0.35708204609297367,2.513929934782006,-1.14064447064167,-0.0,0,-0.0,0.18576807266398143,1.2281512999272484,1.2281512999272484,13.518023022735676,969.7084791352752,21.918064600573302,-1.5219288714982155,0.6664570943796938,-0.0,0.0
5,6,bihar,36.88484126308622,18.391607796408206,0.020257043152608734,1.200372197661497,5.183079411013703,55.3083318286876,68.0642294050663,62.18355700903126,0.0,0,0.020255658002864205,1.016211387510014,2.3477252868476195,-0.4815151292246296,-0.0,0,-0.0,0.1266883232081864,1.1450665628033132,1.1450665628033132,12.7558975763787,966.9125214408233,19.122106906121417,-0.6424716869209063,0.5814411098477287,-0.0,0.0
5,7,bihar,32.01651304055122,29.58166138359946,0.05508849997542032,1.031650618344209,10.93409156324126,50.72642153522291,60.963068530148036,60.53595568115311,0.0,0,0.05506067471943839,0.9035778105641596,3.0871173254514117,-0.594148706170484,-0.0,0,-0.0,0.32738226846719404,1.486728572737941,1.486728572737941,10.236646994925124,982.5883844228352,34.797969888133366,-0.7927554055256868,1.0580931448368318,-0.0,0.0
5,8,bihar,30.95542085204465,24.417037951186078,0.09163826566859896,0.48824796885232086,5.613983734575574,60.06496697058754,71.70467045072009,69.5737131661948,0.0,0,0.09151049144414444,0.4706758617367141,2.4262472835838227,-1.0270506549979295,-0.0,0,-0.0,0.1540440002611821,1.1820945773878806,1.1820945773878806,11.639703480132546,973.5271473876776,25.736732852975706,-1.3703639342179779,0.7825703824037432,-0.0,0.0
5,9,bihar,32.84250169064664,11.710390286749217,0.12557423687708416,2.797938054001957,7.376932584007649,55.581853472276265,60.39184965947029,60.976225667546494,0.0,0,0.12524652930567562,1.7525351670634994,2.6960677285843313,0.2548086503288558,0.0,0,0.0,0.0978318588059096,1.1084408264255723,1.1084408264255723,4.809996187194024,960.3312664752777,12.540851940575862,0.33998380005719175,0.3813265403526331,0.0,0.0
5,10,bihar,30.66701489794198,11.140959506138037,0.5826885757571151,0.02808199943836001,4.296510639709144,52.29333642741607,57.26748216381282,64.22440487284914,0.0,0,0.5539239060829945,0.028078309842861585,2.1642260725625038,-1.469648206891782,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,4.97414573639675,962.5819499170577,14.791535382355846,-1.9609090251898815,0.4497625074105065,-0.0,0.0
5,11,bihar,27.59497978654118,12.226766257312343,1.1246193474191903,0.051524519609625986,4.532274058123228,54.931131515928136,48.62191779327339,53.868547930371754,0.0,0,0.9668067155716469,0.051501749124509826,2.2163251156607373,-1.4462247676101339,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-6.3092137226547464,966.0609446196986,18.27053008499672,-1.9296558087582343,0.555547426979716,-0.0,0.0
5,12,bihar,22.219760668407563,14.36576613791348,1.3328385467329087,0.8145236454998582,8.18176208591975,37.73859115357381,41.53842089238227,46.1378732142958,0.0,0,1.0983153814506585,0.7439691866227566,2.7987685918876437,-0.7537573301118871,-0.0,0,-0.0,0.0665220903199207,1.0712626293885403,1.0712626293885403,3.7998297388084623,962.9218481530305,15.131433618328629,-1.0057165684197407,0.4600977078426322,-0.0,0.0
